Periodo;Clave;R0500C0010;R0500C0020;R0500C0030;R0500C0040;R0500C0050;R0510C0010;R0510C0020;R0510C0030;R0510C0040;R0540C0010;R0540C0020;R0540C0030;R0540C0040;R0540C0050;R0550C0010;R0550C0020;R0550C0030;R0550C0040;R0580C0010;R0600C0010;R0620C0010;R0640C0010
31/12/2017;C0720  ;403638546,16;403638546,16;0;0;0;403638546,16;403638546,16;0;0;403638546,16;403638546,16;0;0;0;403638546,16;403638546,16;0;0;177824243,45;80020909,55;2,269874;5,044163
31/12/2018;C0720  ;385270207,9;385270207,9;0;0;0;385270207,9;385270207,9;0;0;385270207,9;385270207,9;0;0;0;385270207,9;385270207,9;0;0;184180785,37;82881353,42;2,091805;4,648455
31/12/2019;C0720  ;391162263,5;391162263,5;0;0;0;391162263,5;391162263,5;0;0;391162263,5;391162263,5;0;0;0;391162263,5;391162263,5;0;0;185673343,76;83553004,69;2,106723;4,681606
31/12/2020;C0720  ;406011113,11;406011113,11;0;0;0;406011113,11;406011113,11;0;0;406011113,11;406011113,11;0;0;0;406011113,11;406011113,11;0;0;190724863,42;85826188,54;2,128779;4,73062
31/12/2021;C0720  ;384082408,88;384082408,88;0;0;0;384082408,88;384082408,88;0;0;384082408,88;384082408,88;0;0;0;384082408,88;384082408,88;0;0;206874103,84;93093346,73;1,8566;4,125777
31/12/2016;C0721  ;50864884,57;50864884,57;0;0;0;50864884,57;50864884,57;0;0;50864884,57;50864884,57;0;0;0;50864884,57;50864884,57;0;0;35430528,73;8857632,18;1,435623;5,742492
31/12/2017;C0721  ;54233507,54;54233507,54;0;0;0;54233507,54;54233507,54;0;0;54233507,54;54233507,54;0;0;0;54233507,54;54233507,54;0;0;31419376,09;9362848,14;1,726117;5,792416
31/12/2018;C0721  ;60886721,29;60886721,29;0;0;0;60886721,29;60886721,29;0;0;60886721,29;60886721,29;0;0;0;60886721,29;60886721,29;0;0;31588822,09;10379603,16;1,927477;5,865997
31/12/2019;C0721  ;71415491,36;71415491,36;0;0;0;71415491,36;71415491,36;0;0;71415491,36;71415491,36;0;0;0;71415491,36;71415491,36;0;0;29252869,64;11493263,77;2,441316;6,213682
31/12/2020;C0721  ;79566313,99;79566313,99;0;0;0;79566313,99;79566313,99;0;0;79566313,99;79566313,99;0;0;0;79566313,99;79566313,99;0;0;29931504,63;12699642,21;2,65828;6,265241
31/12/2021;C0721  ;69231569,01;69231569,01;0;0;0;69231569,01;69231569,01;0;0;69231569,01;69231569,01;0;0;0;69231569,01;69231569,01;0;0;33115740,89;13480419,6;2,090594;5,135713
31/12/2016;C0723  ;807635302,12;807635302,12;0;0;0;807635302,12;807635302,12;0;0;807635302,12;807635302,12;0;0;0;807635302,12;807635302,12;0;0;566273706,44;254823167,9;1,426228;3,169395
31/12/2017;C0723  ;856993713,5;856993713,5;0;0;0;856993713,5;856993713,5;0;0;856993713,5;856993713,5;0;0;0;856993713,5;856993713,5;0;0;643747659,5;256234377,47;1,331257;3,34457
31/12/2018;C0723  ;853429667,06;853429667,06;0;0;0;853429667,06;853429667,06;0;0;853429667,06;853429667,06;0;0;0;853429667,06;853429667,06;0;0;636478175,1;252168053,62;1,340862;3,384369
31/12/2019;C0723  ;1009767051,68;1009767051,68;0;0;0;1009767051,68;1009767051,68;0;0;1009767051,68;1009767051,68;0;0;0;1009767051,68;1009767051,68;0;0;695344881,7;290220141,87;1,452182;3,479314
31/12/2020;C0723  ;989332860,87;989332860,87;0;0;0;989332860,87;989332860,87;0;0;989332860,87;989332860,87;0;0;0;989332860,87;989332860,87;0;0;590012792,18;265505756,48;1,676799;3,72622
31/12/2021;C0723  ;902124341,43;902124341,43;0;0;0;902124341,43;902124341,43;0;0;902124341,43;902124341,43;0;0;0;902124341,43;902124341,43;0;0;615060080,9;276777036,4;1,466726;3,25939
31/12/2016;C0724  ;506057183,48;404062953,48;53000000;0;48994230;457062953,48;404062953,48;53000000;0;485427931,52;404062953,48;53000000;0;28364978,04;457062953,48;404062953,48;53000000;0;189099853,66;84691832,49;2,567046;5,396777
31/12/2016;C0730  ;170893253;156870825;0;0;14022428;156870825;156870825;0;0;170893253;156870825;0;0;14022428;156870825;156870825;0;0;119947623,22;53976430,45;1,424732;2,906284
31/12/2017;C0730  ;168450937,83;155978202,81;0;0;12472735,02;155978202,81;155978202,81;0;0;168450937,83;155978202,81;0;0;12472735,02;155978202,81;155978202,81;0;0;128666866,06;55587507,37;1,309202;2,805994
31/12/2018;C0730  ;176248007,56;167412000,56;0;0;8836007;167412000,56;167412000,56;0;0;176248007,56;167412000,56;0;0;8836007;167412000,56;167412000,56;0;0;106760519,58;48042233,81;1,650873;3,484684
31/12/2016;C0732  ;805182181,31;805182181,31;0;0;0;805182181,31;805182181,31;0;0;805182181,31;805182181,31;0;0;0;805182181,31;805182181,31;0;0;283069247,96;84439227,5;2,844471;9,535641
31/12/2017;C0732  ;747205588,62;741848844,48;0;0;5356744,14;741848844,48;741848844,48;0;0;747205588,62;741848844,48;0;0;5356744,14;741848844,48;741848844,48;0;0;286824115;88872305,79;2,6051;8,347357
31/12/2016;C0735  ;55961101,66;55961101,66;0;0;0;55961101,66;55961101,66;0;0;55961101,66;55961101,66;0;0;0;55961101,66;55961101,66;0;0;12185994,65;3700000;4,592247;15,124622
31/12/2017;C0735  ;58230809,78;58230809,78;0;0;0;58230809,78;58230809,78;0;0;58230809,78;58230809,78;0;0;0;58230809,78;58230809,78;0;0;12331776,04;3700000;4,722013;15,738057
31/12/2016;C0736  ;486826670,62;486826670,62;0;0;0;486826670,62;486826670,62;0;0;486826670,62;486826670,62;0;0;0;486826670,62;486826670,62;0;0;179552010,88;80798404,9;2,711341;6,025202
31/12/2017;C0736  ;478384185,54;478384185,54;0;0;0;478384185,54;478384185,54;0;0;478384185,54;478384185,54;0;0;0;478384185,54;478384185,54;0;0;189847064,67;85431179,1;2,51984;5,599644
31/12/2018;C0736  ;403518849,23;403518849,23;0;0;0;403518849,23;403518849,23;0;0;403518849,23;403518849,23;0;0;0;403518849,23;403518849,23;0;0;181068842,41;81480979,08;2,228538;4,952307
31/12/2019;C0736  ;422028186,13;422028186,13;0;0;0;422028186,13;422028186,13;0;0;422028186,13;422028186,13;0;0;0;422028186,13;422028186,13;0;0;182248388,75;82011774,94;2,315676;5,145946
31/12/2020;C0736  ;418801029,6;418801029,6;0;0;0;418801029,6;418801029,6;0;0;418801029,6;418801029,6;0;0;0;418801029,6;418801029,6;0;0;173176362,92;77929363,31;2,41835;5,374111
31/12/2021;C0736  ;432352020,03;432352020,03;0;0;0;432352020,03;432352020,03;0;0;432352020,03;432352020,03;0;0;0;432352020,03;432352020,03;0;0;208440599,62;93798269,83;2,074222;4,609382
31/12/2016;C0737  ;18123987,08;18123987,08;0;0;0;18123987,08;18123987,08;0;0;18123987,08;18123987,08;0;0;0;18123987,08;18123987,08;0;0;5882026,68;3700000;3,081249;4,898375
31/12/2017;C0737  ;15555297,51;15555297,51;0;0;0;15555297,51;15555297,51;0;0;15555297,51;15555297,51;0;0;0;15555297,51;15555297,51;0;0;6454413,06;3700000;2,410025;4,204134
31/12/2018;C0737  ;16980874,02;16980874,02;0;0;0;16980874,02;16980874,02;0;0;16980874,02;16980874,02;0;0;0;16980874,02;16980874,02;0;0;7054156,66;3700000;2,407215;4,589425
31/12/2019;C0737  ;20276297,02;20276297,02;0;0;0;20276297,02;20276297,02;0;0;20276297,02;20276297,02;0;0;0;20276297,02;20276297,02;0;0;7725780,89;3700000;2,624498;5,48008
31/12/2020;C0737  ;16551819;16551819;0;0;0;16551819;16551819;0;0;16551819;16551819;0;0;0;16551819;16551819;0;0;8008744;3700000;2,066718;4,473465
31/12/2021;C0737  ;13883523,03;13883523,03;0;0;0;13883523,03;13883523,03;0;0;13883523,03;13883523,03;0;0;0;13883523,03;13883523,03;0;0;8452694,96;3803712,73;1,642497;3,649993
31/12/2016;C0739  ;223540494,27;223540494,27;0;0;0;223540494,27;223540494,27;0;0;223540494,27;223540494,27;0;0;0;223540494,27;223540494,27;0;0;80770995,62;30525344,28;2,767584;7,323111
31/12/2017;C0739  ;161626951,31;161626951,31;0;0;0;161626951,31;161626951,31;0;0;161626951,31;161626951,31;0;0;0;161626951,31;161626951,31;0;0;67182554,21;29713903,61;2,405788;5,439439
31/12/2016;C0744  ;13673208,72;13673208,72;0;0;0;13673208,72;13673208,72;0;0;13673208,72;13673208,72;0;0;0;13673208,72;13673208,72;0;0;2880072,48;3700000;4,747522;3,695462
31/12/2017;C0744  ;13702723,2;13702723,2;0;0;0;13702723,2;13702723,2;0;0;13702723,2;13702723,2;0;0;0;13702723,2;13702723,2;0;0;2370734,47;3700000;5,779949;3,703439
31/12/2018;C0744  ;13947036,54;13947036,54;0;0;0;13947036,54;13947036,54;0;0;13947036,54;13947036,54;0;0;0;13947036,54;13947036,54;0;0;2462545,53;3700000;5,663666;3,769469
31/12/2019;C0744  ;14727793,29;14727793,29;0;0;0;14727793,29;14727793,29;0;0;14727793,29;14727793,29;0;0;0;14727793,29;14727793,29;0;0;2774486,58;3700000;5,308295;3,980485
31/12/2020;C0744  ;14441033,97;14441033,97;0;0;0;14441033,97;14441033,97;0;0;14441033,97;14441033,97;0;0;0;14441033,97;14441033,97;0;0;2826303,09;3700000;5,109514;3,902982
31/12/2021;C0744  ;14072554,86;14072554,86;0;0;0;14072554,86;14072554,86;0;0;14072554,86;14072554,86;0;0;0;14072554,86;14072554,86;0;0;3025442,76;3700000;4,651403;3,803393
31/12/2016;C0754  ;67685075,16;67685075,16;0;0;0;67685075,16;67685075,16;0;0;67685075,16;67685075,16;0;0;0;67685075,16;67685075,16;0;0;49882203,33;12470550,83;1,356898;5,427593
31/12/2017;C0754  ;85437697,99;85437697,99;0;0;0;85437697,99;85437697,99;0;0;85437697,99;85437697,99;0;0;0;85437697,99;85437697,99;0;0;34570938,82;15556922,47;2,471373;5,491941
31/12/2018;C0754  ;88854024,81;88854024,81;0;0;0;88854024,81;88854024,81;0;0;88854024,81;88854024,81;0;0;0;88854024,81;88854024,81;0;0;47319706,17;21293867,78;1,877738;4,172752
31/12/2019;C0754  ;105718801,75;105718801,75;0;0;0;105718801,75;105718801,75;0;0;105718801,75;105718801,75;0;0;0;105718801,75;105718801,75;0;0;70116838,77;31552577,45;1,507752;3,35056
31/12/2020;C0754  ;107803442,86;107803442,86;0;0;0;107803442,86;107803442,86;0;0;107803442,86;107803442,86;0;0;0;107803442,86;107803442,86;0;0;66999534,79;30149790,66;1,609018;3,575595
31/12/2021;C0754  ;122387301,81;122387301,81;0;0;0;122387301,81;122387301,81;0;0;122387301,81;122387301,81;0;0;0;122387301,81;122387301,81;0;0;72893522,35;32802085,06;1,678987;3,731083
31/12/2016;C0756  ;109821768,03;109821768,03;0;0;0;109821768,03;109821768,03;0;0;109821768,03;109821768,03;0;0;0;109821768,03;109821768,03;0;0;45517949,76;11379487,44;2,412713;9,650854
31/12/2017;C0756  ;109493566,16;109493566,16;0;0;0;109493566,16;109493566,16;0;0;109493566,16;109493566,16;0;0;0;109493566,16;109493566,16;0;0;57959825,71;14489956,43;1,889129;7,556515
31/12/2018;C0756  ;105385958,55;105385958,55;0;0;0;105385958,55;105385958,55;0;0;105385958,55;105385958,55;0;0;0;105385958,55;105385958,55;0;0;60455868,4;15113967,1;1,743188;6,972753
31/12/2019;C0756  ;118974897,91;118974897,91;0;0;0;118974897,91;118974897,91;0;0;118974897,91;118974897,91;0;0;0;118974897,91;118974897,91;0;0;66008783,26;16502195,82;1,80241;7,20964
31/12/2020;C0756  ;122105769,99;122105769,99;0;0;0;122105769,99;122105769,99;0;0;122105769,99;122105769,99;0;0;0;122105769,99;122105769,99;0;0;72796329,89;18199082,47;1,677362;6,709446
31/12/2021;C0756  ;147020438,29;147020438,29;0;0;0;147020438,29;147020438,29;0;0;147020438,29;147020438,29;0;0;0;147020438,29;147020438,29;0;0;72251493,34;18062873,34;2,034843;8,139372
31/12/2016;C0757  ;83851309,8;83851309,8;0;0;0;83851309,8;83851309,8;0;0;83851309,8;83851309,8;0;0;0;83851309,8;83851309,8;0;0;69848846,67;28180160,15;1,200468;2,975544
31/12/2017;C0757  ;128595637,13;128595637,13;0;0;0;128595637,13;128595637,13;0;0;128595637,13;128595637,13;0;0;0;128595637,13;128595637,13;0;0;56943352,37;25624508,57;2,258308;5,018463
31/12/2018;C0757  ;172680465,68;172680465,68;0;0;0;172680465,68;172680465,68;0;0;172680465,68;172680465,68;0;0;0;172680465,68;172680465,68;0;0;103228039,76;30280292,82;1,672806;5,702734
31/12/2019;C0757  ;228720819;228720819;0;0;0;228720819;228720819;0;0;228720819;228720819;0;0;0;228720819;228720819;0;0;125820452,9;33033683,41;1,817835;6,923867
31/12/2020;C0757  ;263134954,85;263134954,85;0;0;0;263134954,85;263134954,85;0;0;263134954,85;263134954,85;0;0;0;263134954,85;263134954,85;0;0;135275625,98;33818906,5;1,945176;7,780706
31/12/2021;C0757  ;311283329,52;311283329,52;0;0;0;311283329,52;311283329,52;0;0;311283329,52;311283329,52;0;0;0;311283329,52;311283329,52;0;0;148892902,61;37223225,65;2,090653;8,36261
31/12/2016;C0758  ;103929507,52;102733950,81;0;0;1195556,71;102733950,81;102733950,81;0;0;103929507,52;102733950,81;0;0;1195556,71;102733950,81;102733950,81;0;0;41987405,16;12905479,33;2,475254;7,960491
31/12/2017;C0758  ;107651627,57;107651627,57;0;0;0;107651627,57;107651627,57;0;0;107651627,57;107651627,57;0;0;0;107651627,57;107651627,57;0;0;43542266,44;12775595,47;2,472348;8,426349
31/12/2018;C0758  ;104714841,88;104714841,88;0;0;0;104714841,88;104714841,88;0;0;104714841,88;104714841,88;0;0;0;104714841,88;104714841,88;0;0;47016496,7;12928380,39;2,227194;8,09961
31/12/2019;C0758  ;107310393,16;107310393,16;0;0;0;107310393,16;107310393,16;0;0;107310393,16;107310393,16;0;0;0;107310393,16;107310393,16;0;0;48849548,96;13097529,24;2,196753;8,193178
31/12/2020;C0758  ;117744068;117744068;0;0;0;117744068;117744068;0;0;117744068;117744068;0;0;0;117744068;117744068;0;0;51601750,13;13623880,42;2,281784;8,642477
31/12/2021;C0758  ;126307335,42;126307335,42;0;0;0;126307335,42;126307335,42;0;0;126307335,42;126307335,42;0;0;0;126307335,42;126307335,42;0;0;58579333,26;14644833,32;2,156176;8,624703
31/12/2016;C0761  ;19959264,75;19028501,43;0;0;930763,32;19028501,43;19028501,43;0;0;19959264,75;19028501,43;0;0;930763,32;19028501,43;19028501,43;0;0;8224926,47;3701216,91;2,42668;5,141147
31/12/2016;C0765  ;7835269,41;7835269,41;0;0;0;7835269,41;7835269,41;0;0;7835269,41;7835269,41;0;0;0;7835269,41;7835269,41;0;0;475425,21;3700000;16,480551;2,11764
31/12/2017;C0765  ;7902876,59;7902876,59;0;0;0;7902876,59;7902876,59;0;0;7902876,59;7902876,59;0;0;0;7902876,59;7902876,59;0;0;608160,44;3700000;12,994723;2,135913
31/12/2016;C0767  ;45848252,22;45848252,22;0;0;0;45848252,22;45848252,22;0;0;45848252,22;45848252,22;0;0;0;45848252,22;45848252,22;0;0;19619876,67;8828944,5;2,336827;5,192948
31/12/2017;C0767  ;59510303,96;59510303,96;0;0;0;59510303,96;59510303,96;0;0;59510303,96;59510303,96;0;0;0;59510303,96;59510303,96;0;0;25366792,4;10978641,31;2,345992;5,420553
31/12/2018;C0767  ;38511073,98;38511073,98;0;0;0;38511073,98;38511073,98;0;0;38511073,98;38511073,98;0;0;0;38511073,98;38511073,98;0;0;29399832,39;13229924,58;1,309908;2,910907
31/12/2019;C0767  ;65930546,72;65930546,72;0;0;0;65930546,72;65930546,72;0;0;65930546,72;65930546,72;0;0;0;65930546,72;65930546,72;0;0;46462511,69;16241833,86;1,419005;4,059304
31/12/2020;C0767  ;68995343;68995343;0;0;0;68995343;68995343;0;0;68995343;68995343;0;0;0;68995343;68995343;0;0;39533118,41;17412461,71;1,745254;3,962412
31/12/2021;C0767  ;81783764,76;81783764,76;0;0;0;81783764,76;81783764,76;0;0;81783764,76;81783764,76;0;0;0;81783764,76;81783764,76;0;0;41739858,17;18782936,18;1,959369;4,354152
31/12/2016;C0769  ;54443501,91;54443501,91;0;0;0;54443501,91;54443501,91;0;0;54443501,91;54443501,91;0;0;0;54443501,91;54443501,91;0;0;32413550,75;8103387,69;1,679653;6,71861
31/12/2017;C0769  ;59651419,49;59651419,49;0;0;0;59651419,49;59651419,49;0;0;59651419,49;59651419,49;0;0;0;59651419,49;59651419,49;0;0;30798145,3;7699536,33;1,936851;7,747404
31/12/2018;C0769  ;45948475,84;45948475,84;0;0;0;45948475,84;45948475,84;0;0;45948475,84;45948475,84;0;0;0;45948475,84;45948475,84;0;0;21908200,76;5477050,19;2,097319;8,389274
31/12/2019;C0769  ;31740759,81;31740759,81;0;0;0;31740759,81;31740759,81;0;0;31740759,81;31740759,81;0;0;0;31740759,81;31740759,81;0;0;16316945,65;4692232,35;1,945264;6,764533
31/12/2016;C0770  ;76093019,02;76093019,02;0;0;0;76093019,02;76093019,02;0;0;76093019,02;76093019,02;0;0;0;76093019,02;76093019,02;0;0;32825203,27;8206300,82;2,318128;9,272512
31/12/2017;C0770  ;75758586,93;75758586,93;0;0;0;75758586,93;75758586,93;0;0;75758586,93;75758586,93;0;0;0;75758586,93;75758586,93;0;0;29028886,14;7257221,54;2,609766;10,439062
31/12/2018;C0770  ;64195766,11;64195766,11;0;0;0;64195766,11;64195766,11;0;0;64195766,11;64195766,11;0;0;0;64195766,11;64195766,11;0;0;20310114,05;6101602,22;3,160778;10,521133
31/12/2019;C0770  ;51002402,73;51002402,73;0;0;0;51002402,73;51002402,73;0;0;51002402,73;51002402,73;0;0;0;51002402,73;51002402,73;0;0;14858714,82;5953525,98;3,432491;8,566756
31/12/2016;C0771  ;6523995,96;6523995,96;0;0;0;6523995,96;6523995,96;0;0;6523995,96;6523995,96;0;0;0;6523995,96;6523995,96;0;0;5274172,12;3600000;1,236971;1,812221
31/12/2017;C0771  ;6367869;6231299,71;0;0;136569,29;6231299,71;6231299,71;0;0;6367869;6231299,71;0;0;136569,29;6231299,71;6231299,71;0;0;5870409,2;2641684,14;1,08474;2,358836
31/12/2018;C0771  ;6810043,51;6507204,2;0;0;302839,31;6507204,2;6507204,2;0;0;6810043,51;6507204,2;0;0;302839,31;6507204,2;6507204,2;0;0;6716186,78;3022284,05;1,013975;2,153075
31/12/2019;C0771  ;7093891,39;6588268,72;0;0;505622,67;6588268,72;6588268,72;0;0;7093891,39;6588268,72;0;0;505622,67;6588268,72;6588268,72;0;0;6402422,65;2881090,19;1,108001;2,286728
31/12/2020;C0771  ;7033023,46;6383502,67;0;0;649520,79;6383502,67;6383502,67;0;0;7033023,46;6383502,67;0;0;649520,79;6383502,67;6383502,67;0;0;5553419,92;2500000;1,266431;2,553401
31/12/2021;C0771  ;7456825,38;6809609,76;0;0;647215,62;6809609,76;6809609,76;0;0;7456825,38;6809609,76;0;0;647215,62;6809609,76;6809609,76;0;0;5342468,33;2500000;1,395764;2,723844
31/12/2016;C0772  ;12403340,36;12403340,36;0;0;0;12403340,36;12403340,36;0;0;12403340,36;12403340,36;0;0;0;12403340,36;12403340,36;0;0;2519646,73;3700000;4,922651;3,352254
31/12/2017;C0772  ;13321070,97;13321070,97;0;0;0;13321070,97;13321070,97;0;0;13321070,97;13321070,97;0;0;0;13321070,97;13321070,97;0;0;2559242,85;3700000;5,205083;3,600289
31/12/2016;C0775  ;22268771,82;16325298,47;0;0;5943473,35;16325298,47;16325298,47;0;0;16941842,13;16325298,47;0;0;616543,66;16325298,47;16325298,47;0;0;4110291,08;2500000;4,121811;6,530119
31/12/2017;C0775  ;24651335,51;19808272,29;0;0;4843063,22;19808272,29;19808272,29;0;0;20494180,21;19808272,29;0;0;685907,92;19808272,29;19808272,29;0;0;4572719,52;2500000;4,481836;7,923309
31/12/2018;C0775  ;25740303,85;20980568,9;0;0;4759734,95;20980568,9;20980568,9;0;0;21605795,42;20980568,9;0;0;625226,52;20980568,9;20980568,9;0;0;4168176,84;2500000;5,183512;8,392228
31/12/2016;C0777  ;19070163,31;19070163,31;0;0;0;19070163,31;19070163,31;0;0;19070163,31;19070163,31;0;0;0;19070163,31;19070163,31;0;0;6734101,54;3700000;2,831879;5,154098
31/12/2017;C0777  ;20313216,62;20313216,62;0;0;0;20313216,62;20313216,62;0;0;20313216,62;20313216,62;0;0;0;20313216,62;20313216,62;0;0;8874745,62;3993635,53;2,288879;5,086397
31/12/2018;C0777  ;18519366,71;18519366,71;0;0;0;18519366,71;18519366,71;0;0;18519366,71;18519366,71;0;0;0;18519366,71;18519366,71;0;0;9322617,98;4195178,09;1,986499;4,414441
31/12/2019;C0777  ;22549946,62;22549946,62;0;0;0;22549946,62;22549946,62;0;0;22549946,62;22549946,62;0;0;0;22549946,62;22549946,62;0;0;13217577,91;5947910,06;1,706057;3,791239
31/12/2020;C0777  ;23741707,82;23741707,82;0;0;0;23741707,82;23741707,82;0;0;23741707,82;23741707,82;0;0;0;23741707,82;23741707,82;0;0;15101747,16;6407736,57;1,572117;3,705163
31/12/2021;C0777  ;22987552,23;22987552,23;0;0;0;22987552,23;22987552,23;0;0;22987552,23;22987552,23;0;0;0;22987552,23;22987552,23;0;0;11138533,35;5012340,01;2,063786;4,586192
31/12/2016;C0778  ;585231422,11;585231422,11;0;0;0;585231422,11;585231422,11;0;0;585231422,11;585231422,11;0;0;0;585231422,11;585231422,11;0;0;217690605,76;97960772,59;2,688363;5,974141
31/12/2017;C0778  ;695255534,69;695255534,69;0;0;0;695255534,69;695255534,69;0;0;695255534,69;695255534,69;0;0;0;695255534,69;695255534,69;0;0;202330361,14;91048662,51;3,436239;7,636087
31/12/2018;C0778  ;449511161,7;449511161,7;0;0;0;449511161,7;449511161,7;0;0;449511161,7;449511161,7;0;0;0;449511161,7;449511161,7;0;0;196931339,74;88619102,88;2,282578;5,072396
31/12/2019;C0778  ;367677162,28;367677162,28;0;0;0;367677162,28;367677162,28;0;0;367677162,28;367677162,28;0;0;0;367677162,28;367677162,28;0;0;211044325,35;94969946,41;1,74218;3,871511
31/12/2020;C0778  ;482224179,83;482224179,83;0;0;0;482224179,83;482224179,83;0;0;482224179,83;482224179,83;0;0;0;482224179,83;482224179,83;0;0;246741287,97;111033579,59;1,954372;4,343048
31/12/2021;C0778  ;553821569,27;553821569,27;0;0;0;553821569,27;553821569,27;0;0;553821569,27;553821569,27;0;0;0;553821569,27;553821569,27;0;0;188148170,01;84666676,5;2,943539;6,541199
31/12/2016;C0780  ;30666779,02;30666779,02;0;0;0;30666779,02;30666779,02;0;0;30666779,02;30666779,02;0;0;0;30666779,02;30666779,02;0;0;17314362,45;5253378;1,771176;5,837535
31/12/2017;C0780  ;39317101,33;39317101,33;0;0;0;39317101,33;39317101,33;0;0;39317101,33;39317101,33;0;0;0;39317101,33;39317101,33;0;0;18572279,19;4643069,8;2,116978;8,467911
31/12/2018;C0780  ;43532012,41;43532012,41;0;0;0;43532012,41;43532012,41;0;0;43532012,41;43532012,41;0;0;0;43532012,41;43532012,41;0;0;20208544,69;5129898;2,154139;8,485941
31/12/2019;C0780  ;52836417,13;52836417,13;0;0;0;52836417,13;52836417,13;0;0;52836417,13;52836417,13;0;0;0;52836417,13;52836417,13;0;0;26577669,72;6679300,48;1,988;7,910472
31/12/2020;C0780  ;58991873,09;58991873,09;0;0;0;58991873,09;58991873,09;0;0;58991873,09;58991873,09;0;0;0;58991873,09;58991873,09;0;0;29666786,89;7416696,72;1,988482;7,953928
31/12/2021;C0780  ;47345583,8;47345583,8;0;0;0;47345583,8;47345583,8;0;0;47345583,8;47345583,8;0;0;0;47345583,8;47345583,8;0;0;23241629,43;7170937,91;2,037103;6,602426
31/12/2016;C0781  ;42332214,64;37841225,98;0;0;4490988,66;37841225,98;37841225,98;0;0;42332214,64;37841225,98;0;0;4490988,66;37841225,98;37841225,98;0;0;38682083,18;16887182,41;1,094362;2,240825
31/12/2017;C0781  ;63041670,17;44981965,37;0;14684308;3375396,8;44981965,37;44981965,37;0;0;63041670,17;44981965,37;0;14684308;3375396,8;44981965,37;44981965,37;0;0;47746818,36;19682379,78;1,320332;2,285393
31/12/2016;C0784  ;9936706,25;9765725,88;0;0;170980,37;9765725,88;9765725,88;0;0;9936706,25;9765725,88;0;0;170980,37;9765725,88;9765725,88;0;0;4980448;3700000;1,995143;2,639385
31/12/2017;C0784  ;10098753,4;9926912,5;0;0;171840,9;9926912,5;9926912,5;0;0;10098753,4;9926912,5;0;0;171840,9;9926912,5;9926912,5;0;0;3990251;3700000;2,530857;2,682949
31/12/2018;C0784  ;10232128,21;9787145,09;0;0;444983,12;9787145,09;9787145,09;0;0;10232128,21;9787145,09;0;0;444983,12;9787145,09;9787145,09;0;0;5750761,56;3700000;1,779265;2,645174
31/12/2019;C0784  ;18951815,25;18951815,25;0;0;0;18951815,25;18951815,25;0;0;18951815,25;18951815,25;0;0;0;18951815,25;18951815,25;0;0;7820113,4;3700000;2,423471;5,122112
31/12/2020;C0784  ;19820769,81;19820769,81;0;0;0;19820769,81;19820769,81;0;0;19820769,81;19820769,81;0;0;0;19820769,81;19820769,81;0;0;9292497,76;4181623,99;2,132986;4,739969
31/12/2021;C0784  ;21992590,62;21874701,31;0;0;117889,31;21874701,31;21874701,31;0;0;21992590,62;21874701,31;0;0;117889,31;21874701,31;21874701,31;0;0;10070818,8;4531868,46;2,183794;4,826861
31/12/2016;C0785  ;74002991,83;74002991,83;0;0;0;74002991,83;74002991,83;0;0;74002991,83;74002991,83;0;0;0;74002991,83;74002991,83;0;0;18059015,83;7590661,83;4,097842;9,749215
31/12/2017;C0785  ;74169874,51;74169874,51;0;0;0;74169874,51;74169874,51;0;0;74169874,51;74169874,51;0;0;0;74169874,51;74169874,51;0;0;18512937,34;7045329,27;4,006381;10,527524
31/12/2018;C0785  ;66944870,18;65144555,42;0;0;1800314,76;65144555,42;65144555,42;0;0;66944870,18;65144555,42;0;0;1800314,76;65144555,42;65144555,42;0;0;17484912,09;6948779,61;3,828722;9,374964
31/12/2019;C0785  ;63042780,24;60602638,13;0;0;2440142,11;60602638,13;60602638,13;0;0;63042780,24;60602638,13;0;0;2440142,11;60602638,13;60602638,13;0;0;17726250,06;5479728,25;3,556465;11,059424
31/12/2020;C0785  ;75526603,43;74609109,55;0;0;917493,88;74609109,55;74609109,55;0;0;75526603,43;74609109,55;0;0;917493,88;74609109,55;74609109,55;0;0;18253816,93;5684995,17;4,137579;13,123865
31/12/2021;C0785  ;74883902,95;74883902,95;0;0;0;74883902,95;74883902,95;0;0;74883902,95;74883902,95;0;0;0;74883902,95;74883902,95;0;0;20443064,92;6385775,44;3,663047;11,726673
31/12/2016;C0786  ;25036336,97;24832822,62;0;0;203514,35;24832822,62;24832822,62;0;0;25036336,97;24832822,62;0;0;203514,35;24832822,62;24832822,62;0;0;12240160,5;3882367,99;2,045426;6,396308
31/12/2017;C0786  ;31374055,64;31374055,64;0;0;0;31374055,64;31374055,64;0;0;31374055,64;31374055,64;0;0;0;31374055,64;31374055,64;0;0;14930588,32;4124955,97;2,101327;7,605913
31/12/2018;C0786  ;33886192,73;33886192,73;0;0;0;33886192,73;33886192,73;0;0;33886192,73;33886192,73;0;0;0;33886192,73;33886192,73;0;0;15889912,57;5636652,19;2,13256;6,011759
31/12/2016;C0789  ;121004562,23;121004562,23;0;0;0;121004562,23;121004562,23;0;0;121004562,23;121004562,23;0;0;0;121004562,23;121004562,23;0;0;66523513,8;29935581,21;1,818974;4,042165
31/12/2017;C0789  ;119262961,97;119262961,97;0;0;0;119262961,97;119262961,97;0;0;119262961,97;119262961,97;0;0;0;119262961,97;119262961,97;0;0;65654639,09;29482263,99;1,81652;4,045244
