TRIMESTRE;CLAVE;operacion;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;MONEDA;delegacion;TipoDec
31/12/2023;C0467;3;0;-317040,69;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-317040,69;0;0;0;0;0;0;-317040,69;-317040,69;0;E;40;16
31/12/2023;C0467;3;0;6664016,95;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;6664016,95;0;0;0;0;0;0;6664016,95;6664016,95;0;E;276;16
31/12/2023;C0467;4;347442,56;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;347442,56;0;0;0;0;0;0;347442,56;347442,56;0;E;826;16
31/12/2023;C0468;1;197204663,96;102067492,98;0;;;;0;0;0;0;0;0;1175787;0;0;0;558471,42;0;1734258,42;12202667,72;30162493,53;;;65144779,46;214433293,25;0;6972196,38;5230471,34;1647797,48;28514696,05;-19694084,23;279578072,71;214433293,25;0;E;724;16
31/12/2023;C0468;3;6395;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;6395;0;0;0;0;0;0;6395;6395;0;E;56;16
31/12/2023;C0468;3;-143795,48;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-143795,48;0;0;0;0;0;0;-143795,48;-143795,48;0;E;203;16
31/12/2023;C0468;3;81828,67;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;81828,67;0;0;0;0;0;0;81828,67;81828,67;0;E;250;16
31/12/2023;C0468;3;72753,31;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;72753,31;0;0;0;0;0;0;72753,31;72753,31;0;E;276;16
31/12/2023;C0468;3;1760,49;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1760,49;0;0;0;0;0;0;1760,49;1760,49;0;E;300;16
31/12/2023;C0468;3;157;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;157;0;0;0;0;0;0;157;157;0;E;372;16
31/12/2023;C0468;3;343199,28;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;343199,28;0;0;0;0;0;0;343199,28;343199,28;0;E;380;16
31/12/2023;C0468;3;4500;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;4500;0;0;0;0;0;0;4500;4500;0;E;528;16
31/12/2023;C0468;3;264211,16;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;264211,16;0;0;0;0;0;0;264211,16;264211,16;0;E;616;16
31/12/2023;C0468;3;13469601,04;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;13469601,04;0;0;0;0;0;0;13469601,04;13469601,04;0;E;620;16
31/12/2023;C0468;3;430;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;430;0;0;0;0;0;0;430;430;0;E;642;16
31/12/2023;C0468;4;3579367,96;-606662,43;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90,9;;;297507,85;2675106,78;0;0;0;0;90,9;-90,9;2972614,63;2675106,78;0;E;20;16
31/12/2023;C0494;1;5702081,37;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;297279,46;4800,17;;;1399417,82;4595142,84;0;0;297279,46;0;4800,17;292479,29;5994560,66;4595142,84;0;E;724;16
31/12/2023;C0502;1;31604240,35;237565211,02;0;;;;12867,18;0;117455,13;23130923,78;39886008,17;2446715,79;0;1519,04;3767,6;0;8689,8;11986888,87;14447581,1;25651482,15;453166,57;;;94802566,11;225003627,91;16624762,08;0;25651482,15;0;453166,57;50636742,65;319806194,02;225003627,91;0;E;724;16
31/12/2023;C0502;2;14486,94;4061425,1;0;;;;0;0;0;0;0;1197,31;0;0;0;0;0;0;1197,31;0;134,26;;;999324,62;3075255,85;0;0;0;0;134,26;-1331,57;4074580,47;3075255,85;0;E;620;16
31/12/2023;C0511;1;20766198;153890191,65;1429590,95;;;;0;0;0;50552021,62;162600101,27;5873092,23;0;0;0;9582944,5;0;5249804,82;20705841,55;4744079,57;34157588,96;;;33945694,99;253191444,99;110618488,7;0;4744079,57;0;34157588,96;112480750,33;287137139,98;253191444,99;0;E;724;16
31/12/2023;C0516;1;64687452,03;0;463395,35;;;;0;0;0;126132,33;13438249,23;415546,62;0;135920,94;0;552157,05;25025,92;0;1128650,53;4497,9;11305,23;;;17855598,74;59134644,66;12848721,55;0;4497,9;0;11305,23;12302791,37;76990243,4;59134644,66;0;E;724;16
31/12/2023;C0516;2;2156034,23;0;0;;;;0;0;0;0;0;2943,17;0;0;0;0;229,52;0;3172,69;291,62;0;;;534102,2;1619050,96;0;0;291,62;0;0;-2881,07;2153153,16;1619050,96;0;E;620;16
31/12/2023;C0557;1;9328515,07;136946952,06;693130,62;;;;0;0;0;8304262,76;19159622,34;1583539,09;86174,07;453283,76;1635780,3;0;0;33938,95;3792716,17;4232381,02;4693959,56;;;42690214,06;118490580,7;10162228,96;0;4232381,02;0;4693959,56;14905327,63;161180794,76;118490580,7;0;E;724;16
31/12/2023;C0559;1;-545445,9;126765202,59;222154,03;;;;95990,85;560235,99;35,15;337288949,42;362509225,12;15431627,14;0;1651393,59;6123,03;1403165,98;129040,97;349119212,97;367740563,68;3098461,86;29890474,96;;;24607617,37;69588787,66;24341859,68;2918086,37;180375,49;3457428,75;26433046,21;-32023351,66;94196405,03;69588787,66;0;E;724;16
31/12/2023;C0559;2;-268720,76;42596850,63;0;;;;0;16240,9;0;291831,36;860699,62;16202,12;0;0;0;204896,85;0;613450,05;834549,02;72999,58;2979524,95;;;2377585,54;37070169,56;552627,36;0;72999,58;0;2979524,95;-2880374,77;39447755,1;37070169,56;0;E;380;16
31/12/2023;C0559;3;175457,95;-955368,12;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-779910,17;0;0;0;0;0;0;-779910,17;-779910,17;0;E;620;16
31/12/2023;C0571;1;8257189,98;0;0;;;;0;0;0;0;155945,36;0;204516,76;0;0;0;0;42864,74;247381,5;161,02;3150566,16;;;1637357,08;3377991,62;155945,36;0;161,02;0;3150566,16;-3241841,28;5015348,7;3377991,62;0;E;724;16
31/12/2023;C0571;3;6704,42;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;6704,42;0;0;0;0;0;0;6704,42;6704,42;0;E;56;16
31/12/2023;C0571;3;18950,08;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;18950,08;0;0;0;0;0;0;18950,08;18950,08;0;E;203;16
31/12/2023;C0571;3;360259,36;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;360259,36;0;0;0;0;0;0;360259,36;360259,36;0;E;250;16
31/12/2023;C0571;3;-288696,59;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-288696,59;0;0;0;0;0;0;-288696,59;-288696,59;0;E;276;16
31/12/2023;C0571;3;28626,8;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;28626,8;0;0;0;0;0;0;28626,8;28626,8;0;E;300;16
31/12/2023;C0571;3;114625,86;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;114625,86;0;0;0;0;0;0;114625,86;114625,86;0;E;372;16
31/12/2023;C0571;3;42210,18;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;42210,18;0;0;0;0;0;0;42210,18;42210,18;0;E;380;16
31/12/2023;C0571;3;156941,56;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;156941,56;0;0;0;0;0;0;156941,56;156941,56;0;E;442;16
31/12/2023;C0571;3;312593,32;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;312593,32;0;0;0;0;0;0;312593,32;312593,32;0;E;616;16
31/12/2023;C0571;3;624913,1;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;624913,1;0;0;0;0;0;0;624913,1;624913,1;0;E;620;16
31/12/2023;C0571;3;30878,06;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;30878,06;0;0;0;0;0;0;30878,06;30878,06;0;E;642;16
31/12/2023;C0572;1;634155,67;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;293730,88;621998,22;;;67407,42;238480,91;0;0;293730,88;0;621998,22;-328267,34;305888,33;238480,91;0;E;724;16
31/12/2023;C0595;1;0;68456746,19;1358564,2;;;;0;23009872,09;0;1892067,75;32103918,59;1589595,72;399162,57;198855,94;0;23493977,84;0;1811803,23;27493395,3;3176070,96;3387804,5;;;17732857,32;55122678,62;5843414,55;1626158,58;1549912,38;1233735,48;2154069,02;4398789,75;72855535,94;55122678,62;0;E;724;16
31/12/2023;C0601;1;0;17355415,75;0;;;;0;0;0;18328,53;746181,89;0;28765,63;0;0;124,25;0;0;28889,88;4262226,14;4747894,35;;;5272180,01;12314859,54;727853,36;4259283,68;2942,46;4734812,5;13081,85;231623,8;17587039,55;12314859,54;0;E;724;16
31/12/2023;C0610;1;422150,63;72137991,13;0;;;;0;0;0;48651213,62;56716936,68;46251102;0;0;0;3916,2;0;6588225,24;52843243,44;36572173,5;29638991,09;;;21141867,83;62225149,58;8065723,06;36511400,85;60772,65;25493733,5;4145257,59;10806875,65;83367017,41;62225149,58;0;E;724;16
31/12/2023;C0610;2;0,01;15986978,05;0;;;;0;0;0;48465837,72;55244593,38;46056732,9;0;0;0;0;0;5499473,02;51556205,92;40440,16;1702221,69;;;0;13247145,65;6778755,66;0;40440,16;0;1702221,69;2026605,93;18013583,99;18013583,99;-4766438,34;E;620;16
31/12/2023;C0611;1;190922984,28;1029187242,66;200992,58;;;;217555,49;0;379053,01;4274266,07;64101937,7;0;0;0;0;0;847843,82;7483097,62;8330941,44;353740456,84;251737598,82;;;359176630,27;1018707450,95;59030070,55;328745254,83;24995202,01;211846203,77;39891395,05;157773854,28;1377884081,22;1018707450,95;0;E;724;16
31/12/2023;C0613;1;4876408,29;0;179589,71;;;;98795,89;0;877,86;520981,88;5630686,75;885896,66;791709,38;18337,81;59501,21;575464,25;0;49925,22;2380834,53;2193823,34;3521510,77;;;1443891,19;5354681,89;4830441,41;0;2193823,34;0;3521510,77;1922164,79;6798573,08;5354681,89;0;E;724;16
31/12/2023;C0616;1;9489118,58;0;258038,16;;;;0;218255,7;0;289183,38;48423994,31;301931,19;193549,75;35104,79;0;270152,27;0;258942,05;1059680,05;1650524,63;1265674,63;;;3406054,41;53832228,43;47658517,07;0;1650524,63;0;1265674,63;47749164,26;57238282,84;53832228,43;0;E;724;16
31/12/2023;C0627;1;2805731,45;0;13109;;;;0;0;0;31787,6;867706,95;178382,08;0;141834,32;0;0;0;179624,83;499841,23;886618,88;450746,38;;;915656,02;2693813,65;822810,35;0;886618,88;0;450746,38;803738,22;3609469,67;2693813,65;0;E;724;16
31/12/2023;C0628;1;1453908,95;46547069,12;245110,26;;;;0;0;0;1232304,97;6118534,79;149585,25;0;0;0;0;0;18692,54;168277,79;17902447,71;7055948,54;;;20104932,29;44692801,95;4641119,56;17558837,58;343610,13;5489959,11;1565989,43;16796756,17;64797734,24;44692801,95;0;E;724;16
31/12/2023;C0628;3;0;71563,54;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;71563,54;0;0;0;0;0;0;71563,54;71563,54;0;E;250;16
31/12/2023;C0628;3;0;78851,05;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;78851,05;0;0;0;0;0;0;78851,05;78851,05;0;E;276;16
31/12/2023;C0631;1;-3601681,89;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;507013,8;917,36;;;-773896,36;-2321689,09;0;0;507013,8;0;917,36;506096,44;-3095585,45;-2321689,09;0;E;724;16
31/12/2023;C0637;1;4472823;105905800,01;0;;;;0;0;0;1070431,13;9135310,81;2908019,81;0;0;0;130395,54;0;628640,95;3667056,3;24093703,07;22638047,75;;;28878627,23;88423905,61;8064879,68;24077103,11;16599,96;22383354,71;254693,04;6923909,83;117302532,84;88423905,61;0;E;724;16
31/12/2023;C0637;3;0;51882,59;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;-12108,46;63991,05;0;0;0;0;0;0;51882,59;63991,05;0;E;276;16
31/12/2023;C0654;1;0;51129753,23;0;;;;0;0;0;0;3946198,71;0;0;0;0;0;0;0;0;698247,79;2234650,07;;;14007117,29;39532432,37;3946198,71;0;698247,79;0;2234650,07;2409796,43;53539549,66;39532432,37;0;E;724;16
31/12/2023;C0676;1;4169184,25;0;0;;;;0;6882453;0;0;17206142,89;2384138,51;0;0;0;4604260,9;0;-350048,71;6638350,7;1756265,16;11848066,27;;;-4699091,24;9344266,57;10323689,89;0;1756265,16;0;11848066,27;475991,08;4645175,33;9344266,57;0;E;724;16
31/12/2023;C0676;2;263687,66;0;0;;;;0;0;0;0;1015000,01;0;0;0;0;0;0;0;0;-833951,16;-1651645,2;;;506747,97;1589633,74;1015000,01;0;-833951,16;0;-1651645,2;1832694,05;2096381,71;1589633,74;0;E;300;16
31/12/2023;C0676;2;347339;0;0;;;;0;0;0;0;1,07;0;0;0;0;0;0;0;0;-7939,97;0;;;33153,66;306246,44;1,07;0;-7939,97;0;0;-7938,9;339400,1;306246,44;0;E;348;16
31/12/2023;C0676;2;-1317473,99;0;0;;;;0;0;0;0;294,03;0;0;0;0;0;0;0;0;-2981,4;14238,99;;;-184657,24;-1149743,11;294,03;0;-2981,4;0;14238,99;-16926,36;-1334400,35;-1149743,11;0;E;372;16
31/12/2023;C0676;2;-3138228,11;0;0;;;;0;0;0;0;4,15;0;0;0;0;0;0;0;0;466690,35;15292,08;;;-491405,7;-2195419,99;4,15;0;466690,35;0;15292,08;451402,42;-2686825,69;-2195419,99;0;E;380;16
31/12/2023;C0676;2;637402,19;0;0;;;;0;0;0;0;1874,87;0;0;0;0;0;0;0;0;170476,54;27880,64;;;234446,57;547426,39;1874,87;0;170476,54;0;27880,64;144470,77;781872,96;547426,39;0;E;620;16
31/12/2023;C0682;1;-1714119,45;0;0;;;;0;0;0;0;0;0;0;1332,55;0;0;0;0;1332,55;21258,46;151806,12;;;-95089,56;-1750910,1;0;0;21258,46;0;151806,12;-131880,21;-1845999,66;-1750910,1;0;E;724;16
31/12/2023;C0683;1;0;3832662,38;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;11629,83;88287,18;;;715633,99;3040371,04;0;0;11629,83;0;88287,18;-76657,35;3756005,03;3040371,04;0;E;724;16
31/12/2023;C0693;1;0;2261626,47;0;;;;0;0;0;175574,45;693170,83;44664,94;6838,15;0;0;7486,45;0;40991,33;99980,87;41335,86;7487,42;;;651851,88;2236812,99;517596,38;39767,35;1568,51;0;7487,42;627038,4;2888664,87;2236812,99;0;E;724;16
31/12/2023;C0696;1;0;1316979,04;0;;;;0;0;0;0;66196,43;33565,93;0;0;0;0;0;0;33565,93;106754,75;23152,26;;;359243,91;1073968,12;66196,43;0;106754,75;0;23152,26;116232,99;1433212,03;1073968,12;0;E;724;16
31/12/2023;C0697;1;22368116,93;35199994,26;1070704,74;;;;0;463977,68;0;811816,18;5362177,02;1047396,49;340238,18;685228,49;0;0;45593,01;675872,48;2794328,65;8736510,47;8915947,54;;;14894948,29;45061574,2;3015678,42;877273,19;7859237,28;1080413,95;7835533,59;2388411,3;59956522,49;45061574,2;0;E;724;16
31/12/2023;C0697;3;12607,04;44208,55;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;56815,59;0;0;0;0;0;0;56815,59;56815,59;0;E;620;16
31/12/2023;C0708;1;-6014451,49;0;369645,96;;;;25265,78;0;17289,95;3247209,67;4759834,74;450560,29;174407,87;162253,91;0;0;30242,7;8621643,39;9439108,16;9900165,42;47737750,29;;;-5431910,19;-43099399,59;1100423,38;0;9900165,42;0;47737750,29;-42516858,29;-48531309,78;-43099399,59;0;E;724;16
31/12/2023;C0709;1;1006188,97;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;107424,07;7499,76;;;276623,09;829490,19;0;0;107424,07;0;7499,76;99924,31;1106113,28;829490,19;0;E;724;16
31/12/2023;C0711;1;0;46843853,36;0;;;;0;0;0;4807257,64;23163683,33;0;0;0;0;4665060,5;0;0;4665060,5;1698718,95;849055,14;;;14930028,1;51262111,9;18356425,69;1095210,5;603508,45;294178,12;554877,02;19348286,64;66192140;51262111,9;0;E;724;16
31/12/2023;C0711;4;0;-355,97;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;-355,97;0;0;0;0;0;0;-355,97;-355,97;0;E;20;16
31/12/2023;C0720;1;-25203609,72;0;0;;;;0;0;0;0;3229404,92;0;0;0;0;0;0;0;0;3913868,59;362384,47;;;-5862921,79;-12559798,89;3229404,92;0;3913868,59;0;362384,47;6780889,04;-18422720,68;-12559798,89;0;E;724;16
31/12/2023;C0720;3;35565,4;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;35565,4;0;0;0;0;0;0;35565,4;35565,4;0;E;620;16
31/12/2023;C0721;1;25729779,93;0;0;;;;0;0;0;0;342350,6;0;0;0;0;0;0;0;0;9910515,85;8248587,85;;;7757673,8;19976384,73;342350,6;0;9910515,85;0;8248587,85;2004278,6;27734058,53;19976384,73;0;E;724;16
31/12/2023;C0723;1;172633391,64;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;10922413,23;50718591,59;;;23367345,18;109469868,1;0;0;10922413,23;0;50718591,59;-39796178,36;132837213,28;109469868,1;0;E;724;16
31/12/2023;C0723;3;636;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;636;0;0;0;0;0;0;636;636;0;E;56;16
31/12/2023;C0723;3;1375;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1375;0;0;0;0;0;0;1375;1375;0;E;100;16
31/12/2023;C0723;3;1771,94;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1771,94;0;0;0;0;0;0;1771,94;1771,94;0;E;203;16
31/12/2023;C0723;3;150;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;150;0;0;0;0;0;0;150;150;0;E;208;16
31/12/2023;C0723;3;200695,33;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;200695,33;0;0;0;0;0;0;200695,33;200695,33;0;E;250;16
31/12/2023;C0723;3;61157,82;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;61157,82;0;0;0;0;0;0;61157,82;61157,82;0;E;276;16
31/12/2023;C0723;3;3000;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;3000;0;0;0;0;0;0;3000;3000;0;E;372;16
31/12/2023;C0723;3;60686,07;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;60686,07;0;0;0;0;0;0;60686,07;60686,07;0;E;380;16
31/12/2023;C0723;3;600;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;600;0;0;0;0;0;0;600;600;0;E;578;16
31/12/2023;C0723;3;9727,22;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;9727,22;0;0;0;0;0;0;9727,22;9727,22;0;E;616;16
31/12/2023;C0723;3;383418,85;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;383418,85;0;0;0;0;0;0;383418,85;383418,85;0;E;620;16
31/12/2023;C0723;3;26937,23;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;26937,23;0;0;0;0;0;0;26937,23;26937,23;0;E;642;16
31/12/2023;C0723;3;500;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;500;0;0;0;0;0;0;500;500;0;E;703;16
31/12/2023;C0723;3;1245;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1245;0;0;0;0;0;0;1245;1245;0;E;752;16
31/12/2023;C0723;4;34131,46;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;34131,46;0;0;0;0;0;0;34131,46;34131,46;0;E;20;16
31/12/2023;C0736;1;0;6786529,8;0;;;;0;0;0;368015,03;2591034,98;201052,38;0;3953,64;0;5648168,07;4120,6;72036,65;5929331,34;21557055,61;10415343,31;;;1664617,16;12925328,58;2223019,95;9048720,45;12508335,16;6623957,96;3791385,35;7803415,94;14589945,74;12925328,58;0;E;724;16
31/12/2023;C0737;1;-5338697,3;0;0;;;;0;0;0;142,58;146866,79;28277,31;0;0;0;0;0;308,74;28586,05;520677,38;19774,92;;;-1205675,64;-3513838,46;146724,21;0;520677,38;0;19774,92;619183,2;-4719514,1;-3513838,46;0;E;724;16
31/12/2023;C0744;1;0;4556,78;0;;;;0;0;0;0;136794,52;72920,95;5371,75;0;0;0;0;0;78292,7;137146,84;314180,65;;;-28480,53;-85494,68;136794,52;0;137146,84;0;314180,65;-118531,99;-113975,21;-85494,68;0;E;724;16
31/12/2023;C0754;1;44722,56;16377030,5;0;;;;0;0;0;1863269,26;5158140,65;1535773,11;0;1598,86;0;130392,52;0;2556351,99;4224116,48;1421,4;116794,99;;;0;12067996,68;3294871,39;0;1421,4;0;116794,99;818650,58;17240403,64;17240403,64;-5172406,96;E;724;16
31/12/2023;C0754;3;0;37701,65;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;37701,65;0;0;0;0;0;0;37701,65;37701,65;0;E;250;16
31/12/2023;C0754;3;0;218474,68;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;218474,68;0;0;0;0;0;0;218474,68;218474,68;0;E;276;16
31/12/2023;C0754;3;0;30265,45;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;30265,45;0;0;0;0;0;0;30265,45;30265,45;0;E;380;16
31/12/2023;C0757;1;0;102992150,36;0;;;;0;0;0;584475,62;3106259,3;97582,07;0;15,9;0;0;0;0;97597,97;10960514,87;7146479,86;;;27436445,17;82378401,53;2521783,68;10960464,87;50;7145859,04;620,82;6822696,34;109814846,7;82378401,53;0;E;724;16
31/12/2023;C0758;1;31556785,84;0;49432,62;;;;0;0;0;6335328,98;11212013,31;274352,22;0;0;0;12821,75;0;1772269,33;2059443,3;58536,69;1120394,24;;;8104970,75;31542527,55;4827251,71;0;58536,69;0;1120394,24;8090712,46;39647498,3;31542527,55;0;E;724;16
31/12/2023;C0767;1;27847360,57;0;0;;;;0;0;0;0;4500614,59;0;0;0;0;0;0;0;0;418935,47;2487948;;;6475939,16;23803023,47;4500614,59;0;418935,47;0;2487948;2431602,06;30278962,63;23803023,47;0;E;724;16
31/12/2023;C0771;1;1658157,25;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3956,72;7318,07;;;419844,77;1234951,13;0;0;3956,72;0;7318,07;-3361,35;1654795,9;1234951,13;0;E;724;16
31/12/2023;C0777;1;0;2846377,36;0;;;;0;0;0;883916,68;934037,09;1532,03;0;0;0;0;0;96517,54;98049,57;5106139,23;4636825,39;;;1028579,25;3123099,47;50120,41;5105853,72;285,51;4631839,91;4985,48;1305301,36;4151678,72;3123099,47;0;E;724;16
31/12/2023;C0780;1;10015326,95;0;0;;;;0;0;0;138067,91;453033,2;69598,24;129,33;0;0;0;5538,9;0;75266,47;2,25;154,32;;;2423860,35;7969081,26;314965,29;0;2,25;0;154,32;377614,66;10392941,61;7969081,26;0;E;724;16
31/12/2023;C0784;1;0;3857292,83;0;;;;0;0;0;15863,87;776477,17;92474,99;0;2478,36;1441,87;0;0;11525,99;107921,21;7593,22;239696,28;;;1123318,26;3170427,47;760613,3;0;7593,22;0;239696,28;436452,9;4293745,73;3170427,47;0;E;724;16
31/12/2023;C0785;1;-2198847,25;0;0;;;;0;0;0;0;6790,29;91054,39;0;0;0;0;0;15774,39;106828,78;86192,95;694462,85;;;-862553,69;-2044601,95;6790,29;0;86192,95;0;694462,85;-708308,39;-2907155,64;-2044601,95;0;E;724;16
31/12/2023;C0789;1;1572116,84;11919875,91;98976,56;;;;0;26955,37;0;0;54989394,57;417267,65;0;0;0;0;0;0;417267,65;1645899,58;4235272,55;;;1738028,22;63736718,48;54863462,64;0;1645899,58;0;4235272,55;51982753,95;65474746,7;63736718,48;0;E;724;16
31/12/2023;C0790;1;-3116491,59;6523661,94;2060510,01;;;;116322,09;0;28141,37;6280010,31;11671523,11;1442899,24;1580096,46;1432834,26;2051049,41;0;6517,02;18819792,36;25333188,75;4290234,01;21676028,8;;;-3101673,67;-24538616,41;3186539,33;0;4290234,01;0;21676028,8;-31047460,43;-27640290,08;-24538616,41;0;E;724;16
31/12/2023;C0791;1;898093,44;0;0;;;;0;0;0;0;13257,24;14634,94;0;0;0;0;0;0;14634,94;31550,35;24091,48;;;227734,84;676439,77;13257,24;0;31550,35;0;24091,48;6081,17;904174,61;676439,77;0;E;724;16
31/12/2023;C0793;1;0;345362,29;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14185,38;;;82794,23;248382,68;0;0;0;0;14185,38;-14185,38;331176,91;248382,68;0;E;724;16
31/12/2023;C0794;1;17743826,24;10172744,81;0;;;;85651,92;0;0;0;134913,77;151333,36;0;152660,6;0;0;0;0;303993,96;662172,8;4928453,45;;;3671275,42;19809934,79;49261,85;0;662172,8;0;4928453,45;-4435360,84;23481210,21;19809934,79;0;E;724;16
31/12/2023;C0795;1;357348,57;90395376,98;0;;;;0;0;0;0;168708,13;106548,85;0;0;0;0;0;0;106548,85;226820,95;1630579,35;;;23770451,31;65640675,12;168708,13;0;226820,95;0;1630579,35;-1341599,12;89411126,43;65640675,12;0;E;724;16
31/12/2023;C0796;1;54005337,92;0;0;;;;0;0;0;24503,18;939151,11;509081,88;0;0;0;0;0;22852;531933,88;1048074,35;1116031,74;;;13591590,79;40753006,97;914647,93;0;1048074,35;0;1116031,74;339259,84;54344597,76;40753006,97;0;E;724;16
31/12/2023;C0797;1;0;586501,96;0;;;;0;0;0;0;65504,67;23031,55;0;0;0;0;0;0;23031,55;8580,08;6,52;;;160825,04;476723,6;65504,67;0;8580,08;0;6,52;51046,68;637548,64;476723,6;0;E;724;16
31/12/2023;C0801;1;-3068,84;6174866,39;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;229,02;160927,74;;;1454655,14;4556443,69;0;0;229,02;0;160927,74;-160698,72;6011098,83;4556443,69;0;E;724;16
31/12/2023;C0801;2;2851,29;2310031,5;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;205,19;61471,97;;;512191,93;1739424,08;0;0;205,19;0;61471,97;-61266,78;2251616,01;1739424,08;0;E;620;16
31/12/2023;C0802;1;709080,07;0;0;;;;0;0;0;0;71857,11;0;0;0;0;0;0;0;0;410599,12;1891735,09;;;-31985,01;-668213,78;71857,11;0;410599,12;0;1891735,09;-1409278,86;-700198,79;-668213,78;0;E;724;16
31/12/2023;C0803;1;0;1038466,71;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;324,8;-6,17;;;35640,11;1003157,57;0;0;324,8;0;-6,17;330,97;1038797,68;1003157,57;0;E;724;16
