TRIMESTRE;CLAVE;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;PT51;PT52;PT53;PT54;PT55;PT56;PT57;PT58;PT59;PT60;PT61;PT62;PT63;PT64;PT65;PT66;PT67;PT68;PT69;PT70;PT71;PT72;PT73;PT74;PT75;PT76;PT77;PT78;PT79;PT80;PT81;PT82;PT83;PT84;PT85;PT86;PT87;PT88;moneda;delegacion;TipoDec
31/12/2016;P1703;44477311,81;0;0;0;0;0;0;0;0;0;0;0;11304558,83;11304558,83;0;0;0;32986347,32;32883768,68;0;0;0;0;0;0;2120,93;2120,93;0;73880,76;0;0;26576,95;0;26576,95;14307289,29;0;0;0;0;0;0;6345250,79;2505173,35;3840077,44;33147,04;0;0;33147,04;2970;0;0;2970;497511,74;300395,77;197115,97;973891,41;0;0;973891,41;0;0;110928278,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2017;P1703;48166259,64;0;0;0;0;0;0;0;0;0;0;0;18597746,26;15198098,26;3399648;0;0;26354437,29;26298642,08;0;0;0;0;0;0;801,04;801,04;0;40722,42;0;0;14271,75;0;14271,75;17211752,62;0;0;0;0;0;0;6348886,55;2401764,52;3947122,03;39541,98;0;0;39541,98;2970;0;0;2970;182738,59;69588,22;113150,37;885290,28;0;0;885290,28;0;0;117789623,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2018;P1703;41734408,58;0;0;0;0;0;0;0;0;0;0;0;29304236,28;25076004,31;4228231,97;0;0;19533149,73;19208698,23;0;0;0;0;0;0;6843,83;6843,83;0;136996,07;0;0;180611,6;0;180611,6;24825623,04;0;0;0;0;0;0;6208909,15;2354400,12;3854509,03;39002,43;0;0;39002,43;2970;0;0;2970;517018,98;0;517018,98;815857,27;0;0;815857,27;0;0;122981175,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2019;P1703;45521809,91;0;0;0;0;0;0;0;0;0;0;0;33414503,86;23597399,16;9817104,7;0;0;16363774,22;16259180,1;0;0;0;0;0;0;735,69;735,69;0;90582,8;0;0;13275,63;0;13275,63;26768314,5;0;0;0;0;0;0;6276559,28;2376119,32;3900439,96;56657,12;0;0;56657,12;2970;0;0;2970;241023,5;84377,29;156646,21;824650,72;0;0;824650,72;0;0;129470263,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2020;P1703;38705339,26;0;0;0;0;0;0;0;0;0;0;0;19900099,65;11235722,59;8664377,06;0;0;11755234,92;11598474,51;0;0;0;0;0;0;334,33;334,33;0;136174,27;0;0;20251,81;0;20251,81;55605202,23;0;0;0;0;0;0;6188818,38;2349528,74;3839289,64;67113,67;0;0;67113,67;2970;0;0;2970;276586,61;191362,02;85224,59;965386,11;0;0;965386,11;0;0;133466750,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2021;P1703;25836263,19;0;0;0;0;0;0;0;0;0;0;0;31962298,87;17894594,73;14067704,14;0;0;8232879,16;7988975,12;0;0;0;0;0;0;1680,92;1680,92;0;207636,36;0;0;34586,76;0;34586,76;66947984,22;0;0;0;0;0;0;6166983,75;2345281,54;3821702,21;70596,03;0;0;70596,03;5970;0;0;5970;174093,01;43363,26;130729,75;997743,73;0;0;997743,73;0;0;140394811,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2016;P1840;273528,61;3000000;3000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8388020,79;0;0;0;0;0;6931000;0;132,01;132,01;0;0;0;0;1456888,78;0;1456888,78;0;0;0;0;0;0;0;927727,2;927727,2;0;60674,52;0;0;60674,52;0;0;0;0;55771,54;0;55771,54;53732,56;0;0;53732,56;0;0;12759455,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2017;P1840;6756213,66;3000000;3000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;534138,6;0;0;0;0;0;500000;0;212,7;212,7;0;0;0;0;33925,9;0;33925,9;0;0;0;0;0;0;0;1819813,95;1819813,95;0;66547,76;0;0;66547,76;0;0;0;0;44891,85;0;44891,85;2688;0;0;2688;0;0;12224293,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2018;P1840;9581806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;583167,65;0;0;0;0;0;500000;0;523,13;523,13;0;0;0;0;82644,52;0;82644,52;0;0;0;0;0;0;0;1871327,78;1871327,78;0;128886,62;0;0;128886,62;0;0;0;0;44891,85;0;44891,85;0;0;0;0;0;0;12210079,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2019;P1840;7785356,98;100000;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;576679,32;0;0;0;0;0;500000;0;230,56;230,56;0;0;0;0;76448,76;0;76448,76;0;0;0;0;0;0;0;2158978,96;2158978,96;0;488989,65;0;0;488989,65;0;0;0;0;67924,97;23033,12;44891,85;0;0;0;0;0;0;11177929,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;P1840;8438665,15;555645,54;555645,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40215,03;0;0;0;0;0;0;0;2257,49;2257,49;0;0;0;0;37957,54;11708,78;26248,76;0;0;0;0;0;0;0;2141612,62;2141612,62;0;381367,05;0;0;381367,05;0;0;0;0;67924,97;23033,12;44891,85;160;0;0;0;160;0;11625590,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;P1840;7221500,86;1975024,41;1975024,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28428,26;0;0;0;0;0;0;0;8973,32;8973,32;0;0;0;0;19454,94;10929,94;8525;0;0;0;0;0;0;0;2105507,7;2105507,7;0;270318,49;0;0;270318,49;0;0;0;0;44891,85;0;44891,85;0;0;0;0;0;0;11645671,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;P1875;8725523,98;0;0;0;0;0;0;0;0;0;0;0;2099276504,67;101590137,57;1997686367,1;0;0;1645082,17;0;0;0;0;0;0;0;11111,43;11111,43;0;0;0;0;1633970,74;1618045,84;15924,9;0;0;0;0;0;0;0;401197,15;401197,15;0;29285,03;0;0;29285,03;0;0;0;0;889871,95;889871,95;0;4020125,76;261402,01;0;3758723,75;0;0;2114987590,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;P1875;25778454,17;2016694517,3;84486821,13;1932207696,17;0;0;0;0;0;0;0;0;0;0;0;0;0;890290,14;0;0;0;0;0;0;0;15289,7;15289,7;0;0;0;0;875000,44;866646,21;8354,23;0;0;0;0;0;0;0;442377,91;442377,91;0;29285,03;0;0;29285,03;0;0;0;0;143235506,25;0;143235506,25;3624760,14;270373,86;0;3354386,28;0;0;2190695190,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;P1875;15987574,3;2029007475,49;79596091,58;1949411383,91;0;0;0;0;0;0;0;0;0;0;0;0;0;1354351,62;0;0;0;0;0;0;0;20979,65;20979,65;0;0;0;0;1333371,97;1306196,65;27175,32;0;0;0;0;0;0;0;436608,43;436608,43;0;58570,06;0;0;58570,06;0;0;0;0;148228060,8;0;148228060,8;2498112,39;285647,84;0;2212464,55;0;0;2197570753,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;P1875;28347137,52;0;0;0;0;0;0;0;0;0;0;0;2262478484,3;85687071,5;2176791412,8;0;0;1376650,3;0;0;0;0;0;0;0;16497,31;16497,31;0;0;0;0;1360152,99;1338994,59;21158,4;0;0;0;0;0;0;0;440310,13;440310,13;0;58570,06;0;0;58570,06;0;0;0;0;202116111,57;0;202116111,57;1664559,36;0;0;1664559,36;0;0;2496481823,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;P1875;8783911,9;0;0;0;0;0;0;0;0;0;0;0;2323232366,52;110420642,39;2212811724,13;0;0;34872,57;0;0;0;0;0;0;0;19335,86;19335,86;0;0;0;0;15536,71;0;15536,71;0;0;0;0;0;0;0;436822,68;436822,68;0;22128,74;0;0;22128,74;0;0;0;0;223066536,89;1296797,33;221769739,56;1198964,2;10016,03;0;1188948,17;0;0;2556775603,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;P1875;66647610,35;0;0;0;0;0;0;0;0;0;0;0;2119297747,54;131509818,4;1987787929,14;0;0;68698,03;0;0;0;0;0;0;0;66666,25;66666,25;0;0;0;0;2031,78;0;2031,78;0;0;0;0;0;0;0;427982,92;427982,92;0;65066,37;0;0;65066,37;0;0;0;0;183631152,07;1259969,35;182371182,72;394609,58;10287,83;0;384321,75;0;0;2370532866,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;P2131;394020683,36;22275131,32;14910529,68;2089601,64;0;5275000;0;0;0;0;0;0;4677939133,26;520680690,94;4157258442,32;0;0;1317783043,94;934125760,65;0;0;0;0;370269202,2;0;6645760,4;6645760,4;0;1039,46;0;0;6741281,23;2806584,01;3934697,22;0;0;3615189,09;0;3615189,09;0;0;564833190,82;3691317,97;561141872,85;330274,83;0;0;330274,83;3000;0;0;3000;3822824,15;34487,81;3788336,34;98831134,84;0;0;98831134,84;0;0;7083453605,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;P2131;875446391,56;17693056,16;12431056,16;0;0;5262000;0;0;0;0;0;0;5365388419,4;435644884,31;4929743535,09;0;0;840590418,48;629132929,59;0;0;0;0;200000000;0;7597082,66;7597082,66;0;468531,45;0;0;3391874,78;78433,3;3313441,48;0;0;4664556,54;0;4627056,54;37500;0;570226135,85;3494489,88;566731645,97;288758,43;0;0;288758,43;3000;0;0;3000;7996275,3;5490547,9;2505727,4;107633336,73;0;0;95873531,53;11759805,2;0;7789930348,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;P2131;796034925,73;11767293,12;6628184,04;15609,08;0;5123500;0;0;0;0;0;0;5888803616,97;502559011,11;5386244605,86;0;0;830999666,36;616612761,25;0;0;0;0;200000000;0;7957511,54;7957511,54;0;2386576,3;0;0;4042817,27;78433,3;3964383,97;0;0;5517764,34;0;5517764,34;0;0;606272173,88;3482358,94;602789814,94;339443,35;0;0;339443,35;3000;0;0;3000;9895017;5487477,18;4407539,82;101354679,56;0;0;101354679,56;0;0;8250987580,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;P2131;468770444,12;8086047,46;6968411,85;1117635,61;0;0;0;0;0;0;0;0;7439087987,01;604192268,45;6834895718,56;0;0;1044167601,19;481788897,25;0;0;0;0;550000000;0;8906277,07;8906277,07;0;0;0;0;3472426,87;78433,17;3393993,7;0;0;3385096,81;0;3355096,81;30000;0;654361781,38;3361991,01;650999790,37;364701,01;0;0;364701,01;3000;0;0;3000;3384483,48;177453,93;3207029,55;94551285,83;0;0;94551285,83;0;0;9716162428,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;P2131;331824693,67;5298053,75;4768761,56;529292,19;0;0;0;0;0;0;0;0;8665884479,83;924419462,53;7741465017,3;0;0;775420430,55;452374138,91;2076526,09;0;2076526,09;0;300000000;0;15990987,08;15990987,08;0;0;0;0;4978778,47;78433,3;4900345,17;0;0;4299497,31;0;4242772,95;56724,36;0;678766457,14;8390421,23;670376035,91;264241,58;0;0;264241,58;11503000;0;0;11503000;8885223,99;35009,47;8850214,52;90523405,31;0;0;90523405,31;0;0;10572669483,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;P2131;1157765014,68;6441448,81;5926938,31;514510,5;0;0;0;0;0;0;0;0;8358729818,69;840755156,83;7517974661,86;0;0;501273355,11;483011969,47;954875,45;0;954875,45;0;0;0;6235459,27;6235459,27;0;0;0;0;11071050,92;5158163,55;5912887,37;0;0;4633305,85;0;4571181,49;62124,36;0;675255302,64;8688940,53;666566362,11;157182,19;0;0;157182,19;21796000;0;0;21796000;5942771,8;161675,57;5781096,23;89108853,33;0;0;89108853,33;0;0;10821103053,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;P2136;393321,78;11824932,17;11824932,17;0;0;0;0;0;0;0;0;0;25013718,08;2415179,48;22598538,6;0;0;56577,49;0;55347,93;55347,93;0;0;0;0;1229,56;1229,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16382950,58;935708,41;15447242,17;0;0;0;0;0;0;0;0;57977,24;1959,11;56018,13;729382,41;0;0;592118,17;137264,24;0;54458859,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2017;P2136;775866,03;12682530,75;12682530,75;0;0;0;0;0;0;0;0;0;24477470,7;4421498;20055972,7;0;0;41497,34;0;40959,94;40959,94;0;0;0;0;537,4;537,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16738663,69;754883,39;15983780,3;0;0;0;0;0;0;0;0;171084,68;9957,92;161126,76;708986,96;0;0;584596,96;124390;0;55596100,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2018;P2136;3555382,1;12249254,82;12249254,82;0;0;0;18992000,93;1862936,45;17129064,48;0;0;0;0;0;0;0;0;38503,59;0;37536,37;37536,37;0;0;0;0;967,22;967,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16435250,46;579976,76;15855273,7;2541;0;0;2541;0;0;0;0;197700,92;920,45;196780,47;638438,26;0;0;432215,65;206222,61;0;52109072,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2019;P2136;3974818,29;14164019,21;14164019,21;0;0;0;0;0;0;0;0;0;19967897,3;1967517,8;18000379,5;0;0;53007,38;0;45743,82;45743,82;0;0;0;0;922,61;922,61;0;0;0;0;6340,95;0;6340,95;0;0;0;0;0;0;0;12139113,48;529990,79;11609122,69;4446,75;0;0;4446,75;0;0;0;0;13369,56;0;13369,56;562868,62;0;0;425670,86;137197,76;0;50879540,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2020;P2136;4026999,1;14349606,57;14349606,57;0;0;0;0;0;0;0;0;0;22136533,21;1948021,21;20188512;0;0;45147,12;0;33265;33265;0;0;0;0;642,22;642,22;0;0;0;0;11239,9;0;11239,9;0;0;0;0;0;0;0;7949035,65;513229,47;7435806,18;3341,92;0;0;3341,92;0;0;0;0;58249,17;0;58249,17;481051,79;0;0;398958,98;82092,81;0;49049964,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2021;P2136;891883,74;16338029,83;16338029,83;0;0;0;0;0;0;0;0;0;27402032,6;7434024,3;19968008,3;0;0;59516,5;0;28685,72;28685,72;0;0;0;0;200,78;200,78;0;0;0;0;30630;0;30630;0;0;0;0;0;0;0;3823160,16;471972,56;3351187,6;1899,3;0;0;1899,3;0;0;0;0;57451,79;0;57451,79;335657,98;0;0;334775,89;882,09;0;48909631,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2016;P2300;154752,1;1900108,54;0;1900108,54;0;0;0;0;0;0;0;0;0;0;0;0;0;13783,01;0;0;0;0;0;0;0;13065,02;10786,17;2278,85;0;0;0;717,99;-375,74;1093,73;0;300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-4790,95;0;0;233,14;-5024,09;0;2363852,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2017;P2300;25288,86;1800000;0;1800000;0;0;0;0;0;0;0;0;0;0;0;0;0;80139,88;0;0;0;0;0;0;0;79939,88;73205,63;6734,25;0;0;0;200;0;200;300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2205428,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2018;P2300;45453,8;1918717,6;0;1918717,6;0;0;0;0;0;0;0;0;0;0;0;0;0;72093,76;0;0;0;0;0;0;0;66360,37;65145,69;1214,68;0;0;0;5733,39;1312,69;4420,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2996,37;2996,37;0;0;0;0;0;0;0;2039261,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2019;P2300;346541,17;1420000;0;1420000;0;0;0;0;0;0;0;0;0;0;0;0;0;31459,14;0;0;0;0;0;0;0;21642,88;5083,58;16559,3;0;0;0;9816,26;1213,17;8603,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155,18;155,18;0;0;0;0;0;0;0;1798155,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2016;P2345;1289377,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140552,07;0;0;0;0;0;100000;0;2874,75;2874,75;0;0;0;0;37677,32;0;37677,32;705631,91;0;443148,56;0;0;443148,56;0;2328845,13;1485089,16;843755,97;0;0;0;0;0;0;0;0;36572,95;3211,03;33361,92;20418,41;0;0;20418,41;0;0;4964546,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2017;P2345;994781,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132768,9;0;0;0;0;0;100000;0;4660,42;4660,42;0;0;0;0;28108,48;568,49;27539,99;705631,91;0;425774,48;0;0;425774,48;0;2520424,55;218394,28;2302030,27;0;0;0;0;0;0;0;0;31005,95;3008,88;27997,07;37843,17;0;0;37843,17;0;0;4848230,29;;;;;;;;;;;;;;;;;;;;;;;;;;;E;724;99
31/12/2018;P2345;1315498,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129000,19;0;0;0;0;0;100000;0;3046,02;3046,02;0;0;0;0;25954,17;1704,59;24249,58;332058,19;0;557780,18;0;0;557780,18;0;2603347,88;588871,36;2014476,52;0;0;0;0;0;0;0;0;34331,86;-20,12;34351,98;6488,4;0;0;6488,4;0;0;4978505,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2019;P2345;1685795,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143256,38;0;0;0;0;0;100000;0;1821,81;1821,81;0;0;0;0;41434,57;5507,17;35927,4;0;0;459186,13;0;0;459186,13;0;2609879,23;588592,12;2021287,11;140206,33;0;0;140206,33;0;0;0;0;6463,87;532,17;5931,7;354,65;0;0;354,65;0;2186,6;5047329,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2020;P2345;1009589,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;479785,36;0;0;0;0;0;355791,88;0;17758,74;15685,63;2073,11;0;0;0;106234,74;0;106234,74;0;0;628064,59;0;0;628064,59;0;2606790,62;588478,67;2018311,95;259731,19;0;0;259731,19;0;0;0;0;6463,87;532,17;5931,7;354,65;0;0;354,65;0;0;4990779,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2021;P2345;763824,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;587215,18;0;0;0;0;0;504737,84;0;31808,59;28437,12;3371,47;0;0;0;50668,75;0;50668,75;0;0;515151,99;0;0;515151,99;0;2682876,18;585115,95;2097760,23;259731,19;0;0;259731,19;0;0;0;0;45785,25;31891,75;13893,5;3386,15;0;0;-10942,68;14328,83;0;4857970,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2016;P2381;16075749,03;0;0;0;0;0;0;0;0;0;0;0;778680574,39;43660493,14;735020081,25;0;0;632515105,22;496433376,58;83642963,74;0;83642963,74;0;0;0;44069132,08;44069132,08;0;0;0;0;8369632,82;47467,14;8322165,68;0;0;0;0;0;0;0;53547742,36;31427443,28;22120299,08;45857,35;0;0;45857,35;45843761,49;0;0;45843761,49;42371190,56;362716,33;42008474,23;14675480,66;0;0;14675480,66;0;0;1583755461,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;P2381;51094652,31;0;0;0;0;0;0;0;0;0;0;0;759684711,35;48733443,27;710951268,08;0;0;640571353,02;511912474,44;79581778,73;0;79581778,73;0;0;0;44268156,61;44268156,61;0;0;0;0;4808943,24;47467,14;4761476,1;0;0;0;0;0;0;0;52424730,62;30561042,27;21863688,35;87074,76;0;0;87074,76;47543524,92;0;0;47543524,92;40301381,44;2916572,09;37384809,35;13372039,4;0;0;13372039,4;0;0;1605079467,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;P2381;25293715,82;0;0;0;0;0;0;0;0;0;0;0;801667413,91;43009446,81;758657967,1;0;0;647101703,2;528843135,7;71022928,53;0;71022928,53;0;0;0;43703813,46;43703813,46;0;0;0;0;3531825,51;47467,14;3484358,37;0;0;0;0;0;0;0;49446696,29;26929208,94;22517487,35;67301,89;0;0;67301,89;47754579,12;0;0;47754579,12;39088551,02;2583437,67;36505113,35;15274873,03;0;0;15274873,03;0;0;1625694834,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;P2381;21027261,72;0;0;0;0;0;0;0;0;0;0;0;901124258,49;44218513,45;856905745,04;0;0;670135640,65;546710657,17;78341935,78;0;78341935,78;0;0;0;42745080,47;42745080,47;0;0;0;0;2337967,23;0;2337967,23;0;0;0;0;0;0;0;45883717,85;26060629,1;19823088,75;38890,39;0;0;38890,39;60666807,84;0;0;60666807,84;43797217,71;521494,21;43275723,5;14895276,46;0;0;14895276,46;0;0;1757569071,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;P2381;20619087,38;0;0;0;0;0;0;0;0;0;0;0;948445828,13;64438495,96;884007332,17;0;0;693836955,45;565088178,03;79527727,4;0;79527727,4;0;0;0;44626847,93;44626847,93;0;0;0;0;4594202,09;10902,28;4583299,81;0;0;0;0;0;0;0;43878246,61;19304008,77;24574237,84;11341,08;0;0;11341,08;67451139,91;0;0;67451139,91;43404022,91;649100,96;42754921,95;13660321,88;0;0;13660321,88;0;5030826,6;1836337769,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;P2397;4276819,46;2087742,22;2087742,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10673,1;0;0;0;0;0;0;0;6221,21;6221,21;0;0;0;0;4451,89;0;4451,89;0;0;0;0;0;0;0;1893,32;1893,32;0;60,49;0;0;60,49;0;0;0;0;0;0;0;0;0;0;0;0;0;6377188,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2017;P2397;4355311,89;2049526,53;2049526,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11698,86;0;0;0;0;0;0;0;7796,97;7796,97;0;0;0;0;3901,89;0;3901,89;0;0;0;0;0;0;0;1550,33;1550,33;0;30,24;0;0;30,24;0;0;0;0;0;0;0;0;0;0;0;0;0;6418117,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2018;P2397;4333786,02;2029542,34;2029542,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28916,06;0;0;0;0;0;0;0;8439,45;8439,45;0;0;0;0;20476,61;0;20476,61;0;0;0;0;0;0;0;1099,91;1099,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6393344,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2019;P2397;4625858,92;1924428,58;1924428,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30341,5;0;0;0;0;0;0;0;9710,89;9710,89;0;0;0;0;20630,61;0;20630,61;0;0;0;0;0;0;0;3320,31;3320,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6583949,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2020;P2397;4449159,72;2001893,11;2001893,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12178,48;0;0;0;0;0;0;0;7736,59;7736,59;0;0;0;0;4441,89;0;4441,89;0;0;0;0;0;0;0;3117,7;3117,7;0;0;0;0;0;0;0;0;0;47640,02;47640,02;0;0;0;0;0;0;0;6513989,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2021;P2397;4381174,04;2045668,12;2045668,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8544,47;0;0;0;0;0;0;0;4367,58;4367,58;0;0;0;0;4176,89;0;4176,89;0;0;0;0;0;0;0;2957,79;2957,79;0;0;0;0;0;0;0;0;0;47640,02;47640,02;0;0;0;0;0;0;0;6485984,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2016;P2605;1965423,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;669708,9;0;0;0;0;0;0;0;0;0;0;0;0;0;669708,9;7925,82;661783,08;222105,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2857237,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2017;P2605;2092411,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507041,83;0;0;0;0;0;0;0;0;0;0;0;0;0;507041,83;11888,73;495153,1;237533,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2836987,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2018;P2605;2255691,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;510756,57;0;0;0;0;0;0;0;0;0;0;0;0;0;510756,57;3962,91;506793,66;64465,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2830913,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2019;P2605;2583719,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;320550,84;0;0;0;0;0;0;0;0;0;0;0;0;0;320550,84;-5,3;320556,14;60976,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2965246,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2020;P2605;2666899,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430110,56;0;0;0;0;0;0;0;0;0;0;0;0;0;430110,56;-5,3;430115,86;45251,49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3142261,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2021;P2605;2622682,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;416177,61;0;0;0;0;0;0;0;0;0;0;0;0;0;416177,61;-5,3;416182,91;51357,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3090217,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2016;P2636;195091,26;0;0;0;0;0;0;0;0;0;0;0;721808,14;445291,21;276516,93;0;0;10979,47;0;0;0;0;0;0;0;7457,92;7457,92;0;0;0;0;3521,55;1502,75;2018,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70726,18;0;70726,18;6801,25;0;0;6801,25;0;0;1005406,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
