TRIMESTRE;CLAVE;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;PT51;PT52;PT53;PT54;PT55;PT56;PT57;PT58;PT59;PT60;PT61;PT62;PT63;PT64;PT65;PT66;PT67;PT68;PT69;PT70;PT71;MONEDA;delegacion;TipoDec
31/12/2019;C0616;1079580,22;0;49725490,92;0;5634657,54;25780710,02;92230,97;3317407,38;22371071,67;481237,58;12849,82;0;0;0;17816035,96;1818401,47;14507,22;15983127,27;4376879,93;174637836,39;123034214,37;39149,55;0;0;0;0;0;51371765,88;0;192706,59;1109478;0;0;0;1109478;5291175,78;29517,17;5261658,61;10876421,16;10700695,27;0;0;175725,89;0;247096862,4;226840134,68;51320500;51320500;0;20279697,84;137095977,69;10264100;11438444,94;115393432,75;0;0;0;0;0;24998291,43;6854332,28;0;5692811,19;7363996,54;-1671185,35;0;0;0;0;232532945,87;479629808,27;;724;16
31/12/2020;C0616;1221072,22;0;48968637,52;0;5635902,85;28451624,61;76974,75;3742521,16;24632128,7;883777,62;4358,41;0;0;0;13992974,03;1662185,9;20411,88;12310376,25;4424494,69;173761570,22;126808402,1;94667,68;0;0;0;0;0;46605230,59;0;253269,85;0;0;0;0;0;6039555,58;0;6039555,58;10688196,52;10445694,08;0;0;242502,44;0;245103526,75;240460017,35;51320500;51320500;0;20279697,84;148590846,66;10264100;13224094,81;125102651,85;0;0;0;0;0;26863140,66;6594167,81;0;6229045,38;7956960,4;-1727915,02;0;0;0;0;246689062,73;491792589,48;;724;16
31/12/2021;C0616;943150,6;0;51406022,49;0;6043454,45;31250420,66;49048,51;4527234,87;26674137,28;402254,29;555635,79;0;0;0;13154257,3;2042599,39;14351,39;11097306,52;6082906,21;188473788,76;140075363,95;72066,76;0;0;0;0;0;47933904,24;0;392453,81;0;0;0;0;0;6155882,99;247879,07;5908003,92;13382366,38;13152395,18;0;0;229971,2;0;266444117,43;266726168,3;53627785,4;53627785,4;0;20279697,84;172928237,49;10264100;11389787,2;151274350,29;0;0;0;0;0;26393678,86;6503231,29;0;7439585,04;9329777,41;-1890192,37;0;0;0;0;274165753,34;540609870,77;;724;16
31/12/2016;C0619;876189,95;0;11891260,27;0;0;144289,35;0;143897;392,35;351831,31;420735,48;0;0;0;10974404,13;558740,96;217278,27;10198384,9;0;832772554,68;34375,54;0;766258234,4;921577,27;0;597386190,58;167950466,55;21393975,61;22826165,07;22259804,06;2427541;0;2415541;0;12000;11174539,97;3164692,8;8009847,17;3012182,33;0;3012182,33;0;0;0;862154268,2;121951688,12;51082500;51082500;0;0;65728944,42;10216500;1478414,94;54034029,48;0;0;0;0;0;14027243,7;8887000;0;5049550,92;7308692,63;0;0;-2259141,71;0;0;127001239,04;989155507,24;;724;16
31/12/2017;C0619;264771,64;0;3807484,09;0;0;156790,33;0;149317,6;7472,73;153046,35;623487,7;0;0;0;2874159,71;766789,29;315273,4;1792097,02;0;786222447,57;23460,48;0;715309423,54;734351,95;0;550623419,8;163951651,79;28449131,77;21914516,36;20525915,42;2217803,88;0;2211803,88;0;6000;10095010,91;2931759,99;7163250,92;670628,73;0;670628,73;0;0;0;803278146,82;127643400,85;51082500;51082500;0;0;65728944,42;10216500;1478414,94;54034029,48;0;0;0;0;0;10831956,43;0;0;4796414,83;5299391,34;0;0;-502976,51;0;0;132439815,68;935717962,5;;724;16
31/12/2018;C0619;0;0;3103543,73;0;-0,01;162424,86;0;160420,5;2004,36;0,79;712710,34;0;0;0;2228407,75;485144,48;261282,11;1481981,16;0;720697644,68;36081,59;0;651467613,3;830285,41;0;510728190,27;139909137,62;24378130,52;26005293;18810526,27;4042415,56;0;4042415,56;0;0;6628445,49;3091938,19;3536507,3;1974892,3;0;1974892,3;0;0;0;736446941,76;124950615,16;51082500;51082500;0;0;65728944,42;10216500;1478414,94;54034029,48;0;0;0;0;0;8139170,74;0;0;2591352,03;4072450,78;0;0;-1481098,75;0;0;127541967,19;863988908,95;;724;16
31/12/2016;C0626;0;0;1372631,13;0;485975,95;566143,24;10,71;489202,9;76929,63;0;0;0;0;0;320511,94;241263,9;0;79248,04;0;877047201,59;1335;0;865506693;2483971,57;41424,52;762560792,75;100420504,16;11210393,05;328780,54;0;107728,16;0;0;0;107728,16;33089620,92;637375,18;32452245,74;85823918,24;0;85823918,24;0;0;0;997441100,04;42469770,71;28903409,23;39130000;10226590,77;0;7857498,71;7832331,33;0;25167,38;0;0;0;0;0;14719812,77;9010950;0;31441292,31;95649083,54;0;160147,45;-64367938,68;0;0;73911063,02;1071352163,06;;724;16
31/12/2017;C0626;0;0;1396503,35;0;543288,05;471543,97;462,7;394119,94;76961,33;0;0;0;0;0;381671,33;184401,74;0;197269,59;0;795728789,19;1134,34;0;784453965,62;2296944,67;8874;685404090,16;96744056,79;10484120,41;789568,82;0;113915,06;0;0;0;113915,06;28686295,57;618395,45;28067900,12;73690140,91;0;73688980,12;0;1160,79;0;899615644,08;41374069,39;28925000,01;28925000,01;0;0;7858722,32;7832331,33;0;26390,99;0;0;0;0;0;18307947,06;13717600;0;27730614,38;83010581,76;0;-99248,14;-55180719,24;0;0;69104683,77;968720327,85;;724;16
31/12/2018;C0626;0;0;1882555,22;0;571175,46;679222,35;298,57;601725,65;77198,13;0;0;0;0;0;632157,41;226533,63;139,2;405484,58;0;769623996,14;950,62;0;756895352,43;2130403,7;3291,53;697266567,19;57495090,01;11294896,43;1432796,66;0;126196,25;0;0;0;126196,25;24663826,64;595738,85;24068087,79;62327655,61;207504,14;62120151,47;0;0;0;858624229,86;49588347,23;28925000,01;28925000,01;0;0;7858222,75;7832331,33;0;25891,42;0;0;0;0;0;17804924,47;4999800;0;21007248,13;69728098,39;0;28574,71;-48749424,97;0;0;70595595,36;929219825,22;;724;16
31/12/2019;C0626;0;0;1434266,8;0;366535,55;475714,79;1393,31;397669,51;76651,97;121737,19;0;0;0;0;470279,27;202851,65;470;266957,62;0;761352858,14;48343,63;735,95;747365463,44;2163436,65;14884,02;686399002,34;58788140,43;12633590,9;1304724,22;0;130828,91;0;0;0;130828,91;30685778,54;1130996,63;29554781,91;82087628,53;363769,3;81723859,23;0;0;0;875691360,92;42953380,13;28925000,01;28925000,01;0;0;8048256,19;7832331,33;0;215924,86;0;0;0;0;0;17340823,93;11360700;0;30073360,82;87657541,85;0;88579,7;-57672760,73;0;0;73026740,95;948718101,87;;724;16
31/12/2020;C0626;0;0;2009839,6;0;623987,2;537927,3;1738,22;459194,9;76994,18;183088,55;0;0;0;0;664836,55;289136,79;0;375699,76;0;704444758,51;723,76;51,79;686071080,36;2167622,54;90633,48;626323389,22;57489435,12;17410583;962319,6;0;137717,06;0;0;0;137717,06;28298519,69;730261,78;27568257,91;74823035,43;192428,6;74630606,83;0;0;0;809713870,29;41595475,7;28925000,01;28925000,01;0;0;8048309,18;7832331,33;0;215977,85;0;0;0;0;0;18393066,51;13770900;0;29913919,96;82271466,79;0;29779,11;-52387325,94;0;0;71509395,66;881223265,95;;724;16
31/12/2021;C0626;0;0;1932468,26;0;746657,37;622989,34;1298,9;544249,5;77440,94;0;0;0;0;0;562821,55;249531,18;0;313290,37;0;622831023,13;595,94;0;608890872,75;2426750,8;75904,89;578466338,59;27921878,47;13537109,89;402444,55;0;127341,97;0;0;0;127341,97;20869177,16;425453,86;20443723,3;57120764,09;39951,93;57080812,16;0;0;0;702880774,61;49420685,56;28925000,01;28925000,01;0;0;8060470,9;7832331,33;0;228139,57;0;0;0;0;0;15117764,65;2682550;0;18941114,01;60319256,65;0;86821,26;-41464963,9;0;0;68361799,57;771242574,18;;724;16
31/12/2016;C0627;0;0;3391578,7;0;0;220097,11;22370,28;3988,45;193738,38;122698,48;0;0;0;0;3048783,11;463501,19;0;2585281,92;0;27581559,99;4730167,17;0;0;0;0;0;0;22336525,65;514867,17;0;861542,5;0;861542,5;0;0;575866,22;0;575866,22;64696,83;64356,47;0;0;340,36;0;32475244,24;30056427,21;2103680;2103680;0;0;24489579,33;420736;1469329;22599514,33;0;0;0;0;0;4832654,57;1369486,69;0;373682,76;373682,76;0;0;0;0;0;30430109,97;62905354,21;;724;16
31/12/2017;C0627;0;0;2727436,74;0;0;304314,36;0;49585,92;254728,44;359760,23;0;0;0;0;2063362,15;395417,65;0;1667944,5;0;28381077,82;4878631,93;0;0;0;0;0;0;23136403,51;366042,38;0;932443,64;0;932443,64;0;0;695255,39;0;695255,39;16750,58;16750,58;0;0;0;0;32752964,17;32294925,4;2103680;2103680;0;0;26983783,74;420736;1595839,97;24967207,77;0;0;0;0;0;4092961,72;885500,06;0;624144,79;624144,79;0;0;0;0;0;32919070,19;65672034,36;;724;16
31/12/2018;C0627;0;0;2606589,29;0;0;301776,28;0;29952,63;271823,65;489073,13;0;0;0;0;1815739,88;529832,17;0;1285907,71;0;32397415,98;5518349,73;0;0;0;0;0;0;26337271,04;541795,21;0;982940,35;0;982940,35;0;0;629043,44;0;629043,44;15185,94;15185,94;0;0;0;0;36631175;33471899,69;2103680;2103680;0;0;29125601,97;420736;1754433,54;26950432,43;0;0;0;0;0;2873688,68;631070,96;0;61672,41;61672,41;0;0;0;0;0;33533572,1;70164747,1;;724;16
31/12/2019;C0627;0;0;3452467,05;0;0;421878,5;0;25564,21;396314,29;260213,66;0;0;0;0;2770374,89;464314,69;100499,04;2205561,16;0;33996901,04;6081310,19;0;0;0;0;0;0;27306182,13;609408,72;0;81626,14;0;81626,14;0;0;987049,1;0;987049,1;11585,33;11585,33;0;0;0;0;38529628,66;34667866,31;2103680;2103680;0;0;30699038,26;420736;1970323,11;28307979,15;0;0;0;0;0;3834557,29;1969409,24;0;1241859,04;1241859,04;0;0;0;0;0;35909725,35;74439354,01;;724;16
31/12/2020;C0627;0;0;2982584,57;0;0;294616,66;0;26908,18;267708,48;323299,11;0;0;0;0;2364668,8;506361,77;153268;1705039,03;0;32355016,47;5520291,05;0;0;0;0;0;0;25780348,9;1054376,52;0;85031,29;0;85031,29;0;0;1185239,78;0;1185239,78;14066,54;14066,54;0;0;0;0;36621938,65;36752462,17;2103680;2103680;0;0;32658677,08;420736;2120628,88;30117312,2;0;0;0;0;0;7540410,86;5550305,77;0;1724261,36;1724261,36;0;0;0;0;0;38476723,53;75098662,18;;724;16
31/12/2021;C0627;0;0;5685297,85;0;0;374782,77;14320,8;35460,74;325001,23;401387,81;0;0;0;0;4909127,27;183649,48;44979,34;4680498,45;0;34112039,27;5092879,14;0;0;0;0;0;0;27526561,23;1492598,9;0;435,52;0;435,52;0;0;1240326,98;0;1240326,98;17767,82;17767,82;0;0;0;0;41055867,44;38700443,98;2103680;2103680;0;0;34850655,64;420736;2322502,58;32107417,06;0;0;0;0;0;2167074,64;420966,3;0;1648486,53;1648486,53;0;0;0;0;0;40348930,51;81404797,95;;724;16
31/12/2016;C0628;0;0;13695535,85;0;1378650,84;1124311,16;86468,82;961963,46;75878,88;446,69;283087,16;0;0;0;10909040;542398,51;8027909,99;2338731,5;0;965601189,02;0;0;924945774,71;15596758,95;0;675978412;233370603,76;38096461,07;2558953,24;0;1385869,17;0;0;0;1385869,17;96858040,74;0;96858040,74;181633672,04;0;181503672,04;0;130000;0;1259174306,82;193968784,48;77970293,52;77970293,52;0;65459720;32727386,54;15594058,7;0;17133327,84;0;0;0;0;0;17811384,42;0;0;21802050,01;148883020,6;0;-26294,17;-127054676,42;0;0;215770834,49;1474945141,31;;724;16
31/12/2017;C0628;0;0;101041932,35;0;1433979,58;1081606,58;78434,9;929756,82;73414,86;4308,23;265260,98;0;0;0;98256776,98;738500,82;9434488,98;88083787,18;0;1093066210,04;52091,72;0;1053951890,56;16998048,93;0;660114041,99;376839799,64;38244930,28;817297,48;0;2336981,98;0;0;0;2336981,98;85777756,78;0;85777756,78;156718511,29;0;156455511,29;0;263000;0;1438941392,44;171991543,1;77970293,52;77970293,52;0;35459720;36289663,42;15594058,7;0;20695604,72;0;0;0;0;0;22271866,16;0;0;22398664,76;131918711,15;0;917,5;-109520963,89;0;0;194390207,86;1633331600,3;;724;16
31/12/2018;C0628;0;0;107660031,18;0;1785581,64;1318273,6;159883,26;1106400,45;51989,89;418,1;262449,19;0;0;0;104293308,65;573292,71;9120584,3;94599431,64;0;1252590205,77;1275368,17;0;1210984123,03;19489123,73;0;636500617,87;554994381,43;38747962,74;1582751,83;0;3731827,56;0;0;0;3731827,56;74938114,81;0;74938114,81;143641401,77;0;143378401,77;0;263000;0;1582561581,09;180270723,84;77970293,52;77970293,52;0;35459720;40744036,65;15594058,7;0;25149977,95;0;0;0;0;0;26096673,67;0;0;15266301,94;115612631,82;0;20657,38;-100366987,26;0;0;195537025,78;1778098606,87;;724;16
31/12/2019;C0628;0;0;103127088,09;0;1878960,15;1426342,07;175574,03;1052950,36;197817,68;553874,77;239182,73;0;82350674,66;0;16678053,71;1070430,46;10405028,07;5202595,18;0;1390929461,6;1487254,77;0;1353924018,86;21776976,98;0;622854703,1;709292338,78;33514250,15;2003937,82;0;449473,38;0;0;0;449473,38;80937424,26;0;80937424,26;171528379,43;0;171205449,59;0;322929,84;0;1746971826,76;168209201,99;77970293,52;77970293,52;0;15459720;45963371,38;15594058,7;0;30369312,68;0;0;0;0;0;28815817,09;0;0;18246364,55;138040677,42;0;20657,38;-119814970,25;0;0;186455566,54;1933427393,3;;724;16
31/12/2020;C0628;0;0;89150622,57;0;2099490,04;1552555,85;28888,86;1438274,72;85392,27;977419,29;225294,96;0;65384122,06;0;18911740,37;857371,56;13326218,09;4728150,72;0;1359967817,04;1571910,58;0;1315394916,77;23935286,06;0;605848225,81;685611404,9;40199273,72;2801715,97;0;0;0;0;0;0;76801583,94;0;76801583,94;164378892,31;0;164079926,81;0;298965,5;0;1690298915,86;201037825,48;83775253,1;83775253,1;0;67704397,81;45963371,38;16755050,62;0;29208320,76;0;0;0;0;0;32828623,49;29233820,3;0;14181526,28;129020557,52;0;20657,38;-114859688,62;0;0;215219351,76;1905518267,62;;724;16
31/12/2021;C0628;0;0;78978081,26;0;594375,02;1134567,83;4874,11;1030913,44;98780,28;2329128,11;206949,53;0;56965824,66;0;17747236,11;812696,35;10961254,32;5973285,44;0;1327340420,24;1524852,78;0;1283626372,19;25491331,94;0;585713159,54;672421880,71;40364885,54;1824309,73;0;0;0;0;0;0;62288408,36;0;62288408,36;141797089,18;0;141294432,94;0;502656,24;0;1610403999,04;180558642,09;83775253,1;83775253,1;0;9654760,42;49558174,57;16755050,62;0;32803123,95;0;0;0;0;0;37570454;0;0;7110113,64;105953100,88;0;20657,38;-98863644,62;0;0;187668755,73;1798072754,77;;724;16
31/12/2016;C0631;0;0;3106189,18;0;0;1015329;118311,77;0;897017,23;123578,98;0;0;0;0;1967281,2;63090,55;318990,54;1585200,11;0;18787244,52;13400762,77;0;0;0;0;0;0;5386481,75;0;0;129111,9;5993,23;0;0;123118,67;569327,08;0;569327,08;3509141,16;3472873,99;0;0;36267,17;0;26101013,84;16295588,53;3010000;3010000;0;0;11374607,29;602000;0;10772607,29;0;0;0;0;0;1910981,24;0;0;-102738,71;-102738,71;0;0;0;0;0;16192849,82;42293863,66;;724;16
31/12/2017;C0631;0;0;3741682,2;0;0;1359794,68;15326,94;0;1344467,74;265589,74;0;0;0;0;2116297,78;54803,61;208814,26;1852679,91;0;20019996,18;14804858,16;0;0;0;0;0;0;4975184,02;239954;0;62133,21;2229,67;0;0;59903,54;339496,2;0;339496,2;6355457,53;6336465,71;0;0;18991,82;0;30518765,32;19709185,04;3010000;3010000;0;0;13285588,53;602000;0;12683588,53;0;0;0;0;0;3413596,51;0;0;170076,03;170076,03;0;0;0;0;0;19879261,07;50398026,39;;724;16
31/12/2018;C0631;0;0;3346204,82;0;0;802162,96;0;0;802162,96;37956,55;0;0;0;0;2506085,31;130330,69;81235,22;2294519,4;0;23354455,43;15104397,77;0;0;0;0;0;0;7918301,66;331756;0;89029;0;0;0;89029;277390,11;0;277390,11;7929246,07;7300985,14;0;0;628260,93;0;34996325,43;23584093,47;3010000;3010000;0;0;16699185,04;602000;0;16097185,04;0;0;0;0;0;3874908,43;0;0;-326942,43;-326942,43;0;0;0;0;0;23257151,04;58253476,47;;724;16
31/12/2019;C0631;0;0;5532003,94;0;0;820293,4;0;0;820293,4;32970,28;0;0;0;0;4678740,26;56797,31;1999893,36;2622049,59;0;28093700,63;18407299,13;0;0;0;0;0;0;9363081,38;323320,12;0;89029;0;0;0;89029;175498,61;0;175498,61;8735586,95;8064459,16;0;0;671127,79;0;42625819,13;28198192,01;3010000;3010000;0;0;20574093,47;602000;0;19972093,47;0;0;0;0;0;4614098,54;0;0;190873,44;190873,44;0;0;0;0;0;28389065,45;71014884,58;;724;16
31/12/2020;C0631;0;0;5274167,42;0;0;1008086,97;0;84882,25;923204,72;110051,93;0;0;0;0;4156028,52;63110,08;1398738,58;2694179,86;0;29505760,47;20648032,43;145552,05;0;0;0;0;0;7820113,76;892062,23;0;783742;0;0;0;783742;199840,44;0;199840,44;8300505,86;8138420,36;0;0;162085,5;0;44064016,19;33111753,21;3010000;3010000;0;0;25188192,01;602000;0;24586192,01;0;0;0;0;0;9913561,2;5000000;0;263516,83;263516,83;0;0;0;0;0;33375270,04;77439286,23;;724;16
31/12/2021;C0631;0;0;6272388,6;0;0;635523,8;0;0;635523,8;157080,93;0;0;0;0;5479783,87;63880,73;1567518,01;3848385,13;0;30868167,86;22187965,97;838,7;0;0;0;0;0;8252346,09;427017,1;0;0;0;0;0;0;190655,94;0;190655,94;7133897,73;7073016,36;0;0;60881,37;0;44465110,13;40961926,85;6020000;6020000;0;0;30101753,21;602000;0;29499753,21;0;0;0;0;0;4840173,64;0;0;291833;291833;0;0;0;0;0;41253759,85;85718869,98;;724;16
31/12/2016;C0637;330000;0;42019059,48;30000000;1803920,07;1325950,21;196310,07;823282,4;306357,74;115559,14;0;0;0;0;8773630,06;358721,11;5067556,1;3347352,85;0;1616687906,2;2744775,64;0;1572006091,02;14234194,42;0;1415468849,14;142303047,46;40114681,91;1822357,63;0;182771,96;0;0;0;182771,96;28145553,47;1760915,65;26384637,82;39141467,32;0;39141467,32;0;0;0;1726506758,43;118336110,27;28980418,33;28980418,33;0;40688040,41;9153664,19;8795353,73;0;358310,46;0;0;0;0;0;49463987,34;9950000;0;49722000,82;79145836,32;0;-67723,42;-29356112,08;0;0;168058111,09;1894564869,52;;724;16
31/12/2017;C0637;0;0;68101357,06;30000000;1843580,98;3714990,68;206345,76;3278075,94;230568,98;8530,21;0;0;23378428,39;0;9155826,8;1251618,77;4123769,75;3780438,28;0;1983833693,8;2774345,26;0;1939111650,78;14467637,34;0;1590323730,8;334320282,64;40119437,6;1828260,16;0;93659,99;0;0;0;93659,99;25678835,53;1513148,12;24165687,41;34511845,86;0;34511845,86;0;0;0;2112219392,24;81257819,96;28980418,33;28980418,33;0;37060427,92;8795589,77;8795353,73;0;236,04;0;0;0;0;0;41355383,94;34934000;0;46537365,68;72418901,06;0;2360,61;-25883895,99;0;0;127795185,64;2240014577,88;;724;16
31/12/2018;C0637;21806159,01;0;110477582,11;30000000;2613951,07;1581144,93;199216,8;1221791,13;160137;15169,47;0;0;60905067,73;0;15362248,91;395041,21;10173003,52;4794204,18;0;3436337668,61;3050560,65;0;3369351181,89;21975089,62;0;2615693814,32;731682277,95;61155471,59;2780454,48;0;0;0;0;0;0;57248684,27;3639716,74;53608967,53;118443074,15;7347738,37;111095335,78;0;0;0;3744313168,15;214728448,84;46732599,37;46732599,37;0;134535595,46;21417849,52;8795353,73;0;12622495,79;0;0;0;0;0;49962404,49;37920000;0;14153597,74;100977409,2;0;-48230,28;-86775581,18;0;0;228882046,58;3973195214,73;;724;16
31/12/2019;C0637;27027012,71;0;197973409,19;30000000;2749968,72;2290810,57;163584,81;2019598,24;107627,52;3,13;0;0;144905325,04;0;18027301,73;577452,57;12610523,71;4839325,45;0;3625320694,48;3436788,44;0;3550073397,79;23086970,03;0;2659722753,56;867263674,2;69015400,9;2795107,35;0;0;0;0;0;0;84871358,64;3135883,85;81735474,79;153218566,82;7210703,36;146007863,46;0;0;0;4088411041,84;219683205,14;46732599,37;46732599,37;0;134535595,46;33460254,01;9346519,87;0;24113734,14;0;0;0;0;0;47177756,4;42223000,1;0;64149478,67;177134478,68;0;-69492,36;-112915507,65;0;0;283832683,81;4372243725,65;;724;16
31/12/2020;C0637;30543711,65;0;218292372,35;30000000;2632493,47;3878657,57;217532,6;3540847,34;120277,63;40848,32;0;0;164696401,15;0;17043971,84;501503,49;11751620,11;4790848,24;0;3595921402,58;3558817,52;0;3506440460,19;24494471,03;0;2707970500,26;773975488,9;82649322,62;3272802,25;0;0;0;0;0;0;88374765,13;2571097,89;85803667,24;172616308,02;7082829,82;165533478,2;0;0;0;4105748559,73;225926500,45;46732599,37;46732599,37;0;134535595,46;38415010,31;9346519,87;0;29068490,44;0;0;0;0;0;50061921,31;43818626;0;76816542,8;203778874,33;0;43345,95;-127005677,48;0;0;302743043,25;4408491602,98;;724;16
31/12/2021;C0637;36836483,17;0;228563857,75;30000000;2939033,15;3040986,52;234379,11;2741530,08;65077,33;260458,26;0;0;163325277,75;0;28998102,07;509137,66;23981460,89;4507503,52;0;3304919707,89;4054143,17;0;3222007529,28;26715974,95;0;2550189858,2;645101696,13;75362308,07;3495727,37;0;0;0;0;0;0;78846170,34;220513,48;78625656,86;125631767,85;6894097,52;118737670,33;0;0;0;3774797987;235847968,94;46732599,37;46732599,37;0;134535595,46;44658305,59;9346519,87;0;35311785,72;0;0;0;0;0;49921468,52;40000000;0;91515320,28;184744185,96;0;-45643,06;-93183222,62;0;0;327363289,22;4102161276,22;;724;16
31/12/2016;C0643;11094447,69;0;32203575,98;0;-1459,03;471116,66;0;186692,56;284424,1;576991,11;0;0;0;0;31156927,24;672851,13;4665131,84;25818944,27;542638,93;1355273571,89;0;0;1329611991,5;6217359,29;0;1317081748,19;6312884,02;25644686,02;16894,37;0;185943,66;0;185943,66;0;0;24670895,5;0;24670895,5;34003297,06;12154,14;33882023,52;0;109119,4;0;1457974370,71;207840518,48;14398749,4;14398749,4;0;119061870,72;67718512,23;2879749,88;0;64838762,35;0;0;0;0;0;18638386,13;11977000;0;48121489,98;72636645,77;45646,55;0;-24560802,34;0;0;255962008,46;1713936379,17;;724;16
31/12/2017;C0643;11652964,16;0;10905136,54;0;62,69;281481,23;0;55716,88;225764,35;0;0;0;0;0;10623592,62;1353116,01;4177476,68;5092999,93;255329,25;1335963463,42;0;0;1313407444,32;5721701,69;0;1304883718,53;2802024,1;22542270,55;13748,55;0;90166,88;0;90166,88;0;0;21869479,82;0;21869479,82;30366121,09;10945,35;30152743,86;0;202431,88;0;1411102661,16;214395666,88;14398749,4;14398749,4;0;119061870,72;67942786,11;2879749,88;0;65063036,23;0;0;0;0;0;12992260,65;0;0;41911668,72;63945656,13;-15215,52;0;-22018771,89;0;0;256307335,6;1667409996,76;;724;16
31/12/2018;C0643;12387180,7;0;8515535,52;0;0;3564093,62;0;3362969,51;201124,11;0;0;0;0;0;4951441,9;1024523,17;3443842,67;483076,06;549079,81;1284860000,42;0;0;1262132258,67;5215650,15;0;1254456083,31;2460525,21;22715025,71;12716,04;0;125265,82;0;116307,34;0;8958,48;18293913,2;0;18293913,2;26453811,16;12428,54;26245552,07;0;195830,55;0;1351184786,63;207735412;14398749,4;14398749,4;0;119061870,72;70949658,78;2879749,88;0;68069908,9;0;0;0;0;0;14104433,1;10779300;0;32457161,13;51759028,51;-15215,52;0;-19286651,86;0;0;240192573,13;1591377359,76;;724;16
31/12/2019;C0643;12964546,76;0;6639083,05;0;0;1650640,66;0;1482656,75;167983,91;0;0;0;0;0;4988442,39;760427,61;3541493,41;686521,37;1940120,91;1248590435,2;0;0;1228053812,87;5032132,16;0;1220699062,22;2322618,49;20521646,14;14976,19;0;31722,04;0;17590,41;0;14131,63;19241844,61;0;19241844,61;33420645,67;0;33231118,42;0;189527,25;0;1322828398,24;164271332,07;14398749,4;14398749,4;0;119061870,72;28125257,46;2879749,88;0;25245507,58;0;0;0;0;0;12267054,49;9581600;0;31571443,22;56280249,18;0;0;-24708805,96;0;0;195842775,29;1518671173,53;;724;16
31/12/2020;C0643;7775109,54;0;3354626,64;0;0;1736785,33;0;1561380,15;175405,18;0,02;0;0;0;0;1617841,29;538535,69;258251,24;821054,36;2793497,13;1171072459,91;0;0;1145496786,22;4886133,8;0;1138312464,36;2298188,06;25555059,34;20614,35;0;34421,89;0;20614,77;0;13807,12;20228619,74;0;20228619,74;33169203,79;0;32829966,99;0;339236,8;0;1238427938,64;165099844,93;14398749,4;14398749,4;0;119061870,72;30837533,11;2879749,88;0;27957783,23;0;0;0;0;0;2837781,7;2036090;0;34412216,43;58942785,04;0;0;-24530568,61;0;0;199512061,36;1437940000;;724;16
31/12/2021;C0643;0;0;4332841,95;0;0;1640638,49;0;1471699,96;168938,53;0,03;0;0;0;0;2692203,43;388421,31;1581854,76;721927,36;1497036,87;1049415038,79;0;0;1023315500,14;4578353,28;0;1016306873,89;2430272,97;26084503,12;15035,53;0;37885,5;0;24301,99;0;13583,51;14844749,28;0;14844749,28;25324507,96;-46402;24265462,34;0;1105447,62;0;1095452060,35;173550561,71;14398749,4;14398749,4;0;119061870,72;31677903,6;2879749,88;0;28798153,72;0;0;0;0;0;8412037,99;0;0;24577713,96;42776800,32;0;0;-18199086,36;0;0;198128275,67;1293580336,02;;724;16
31/12/2016;C0652;0;0;2474397,77;0;352582,76;345115,81;0;255583,05;89532,76;46865,96;0;0;0;0;1729833,24;110864,46;1324746,74;294222,04;0;15005812,17;9622320,24;625,89;0;0;0;0;0;5382866,04;0;0;53760,54;0;53760,54;0;0;362789,8;0;362789,8;123684,93;97352,07;0;0;26332,86;0;18020445,21;14857612,19;9015181,57;9015181,57;0;0;3862823,01;1803036,31;1791925,39;267861,31;0;0;0;0;0;4796142,82;2816535,21;0;1077971,64;1077971,64;0;0;0;0;0;15935583,83;33956029,04;;724;16
31/12/2017;C0652;0;0;2038570,76;0;411426,82;324050,67;0;247826,69;76223,98;37785,99;0;0;0;0;1265307,28;130500,28;995580,67;139226,33;0;14700898,39;9654332,97;0;0;0;0;0;0;5046565,42;0;0;41770,92;0;41770,92;0;0;304371,54;0;304371,54;144584,52;2189,6;0;0;142394,92;0;17230196,13;13563828,22;9015181,57;9015181,57;0;0;3940643,31;1803036,31;1179266,84;958340,16;0;0;0;0;0;1809220,31;1201216,97;0;904982,55;904982,55;0;0;0;0;0;14468810,77;31699006,9;;724;16
31/12/2018;C0652;0;0;1473657,8;0;372064,88;431119,51;0;363605,79;67513,72;9748,17;0;0;0;0;660725,24;88310,84;474983,23;97431,17;0;13355094,02;8944498,97;5583,16;0;0;0;0;0;4405011,89;0;0;25662,63;0;25662,63;0;0;218315,52;0;218315,52;2037,08;1884,4;0;0;152,68;0;15074767,05;12864304,24;9015181,57;9015181,57;0;0;3961300,47;1803036,31;704773,2;1453490,96;0;0;0;0;0;788824,67;901002,47;0;647013,09;647013,09;0;0;0;0;0;13511317,33;28586084,38;;724;16
